x1,x2,x3,x4,omega1,h
3.25413e-08,8.52127,0.14093,9.6827,7,413.195
2.59736,3.56144,3.06399,3.34543,5,264.281
3.9231,2.46605,1.03085,7.83551,3,196.471
2.18643,4.2758,1.88078e-08,11.3675,5,315.294
3.11208,4.17467,1.3902e-08,9.94275,5,305.719
0.67921,3.05688,2.52869,8.55846,3,190.882
2.37662,5.69861,3.27949,0.645278,3,176.69
9.01112,0.574386,1.59547e-08,4.31134,3,200
1.89792,8.18106,5.61069e-09,7.29224,5,305.51
6.40356,1.26158e-08,1.0591e-08,9.3274,5,297.368
4.20598,3.07122,7.53412e-08,9.40695,7,402.307
0.0450762,9.36383,1.52514,4.93337,7,386.014
2.27921,7.87663,1.72223e-08,7.01191,7,395.448
2.51979,9.06409,1.48784e-07,5.22558,5,302.401
5.04864,6.31869e-08,5.78327e-09,11.5856,3,211.562
0.127972,3.83185,4.3252,3.78234,5,259.847
0.0919555,10.0813,2.84061e-08,8.08518,5,314.54
0.370434,1.07058,3.82929,7.92216,7,390.664
0.609096,3.11176,4.24519,4.03396,3,174.494
6.84607,3.92744,4.84047e-09,4.00787,3,200.577
8.09359e-09,6.53035,4.14697,1.32269,3,177.054
0.0866111,4.28373,4.33698,3.29267,5,259.479
6.06412,6.33873,0.936731,2.34503e-08,7,362.504
7.88921,5.87256,2.43082e-08,2.25638e-07,5,281.332
9.35558,7.64847e-09,1.72505e-08,4.40737,5,280.967
0.041403,1.32556,4.2144,7.14611,5,276.518
1.2553e-08,2.59592e-08,4.8,7.2,7,384.6
6.41506,9.68314e-09,4.49382e-09,9.30824,3,202.377
3.08687,7.54338,1.29272,2.60736,7,372.837
3.41846,8.25116,3.9655e-06,4.67621,5,297.908
0.457654,14.6582,1.24175e-08,2.13605,7,402.712
3.63389,6.18005,1.26659e-08,6.73346,5,297.017
5.17058,4.75083,7.65448e-09,5.83974,5,289.567
0.896862,7.67312,9.203e-08,9.55325,5,311.946
2.2596e-08,3.59534,2.15266,10.065,7,409.535
3.76104e-08,12.1101,7.04089e-08,5.87151,7,405
8.67762,2.34795,1.19494e-07,2.79803,5,280.661
6.46466,2.7589,9.7896e-09,6.00685,7,379.335
8.10147,1.4768e-07,1.55941,2.33912,5,268.033
3.22073e-08,8.91759,3.59856,6.40063e-08,5,268.219
2.11756,6.38539,1.2903e-08,9.0211,3,214.412
2.0759e-08,8.8268,1.23536e-08,9.70207,5,316.173
4.12254,8.07842,1.21922e-08,3.70428,5,294.387
1.51256e-08,7.73978,3.25809,2.28202,5,272.645
0.418326,3.10828,2.6625,8.57645,7,396.405
1.65058e-08,11.9865,0.872848,3.68811,5,303.653
3.52117e-08,1.61487,4.63851,5.74662,5,267.179
6.32758,5.56362e-08,4.79546e-09,9.45404,7,400.086
3.802,2.90081,1.21648e-08,10.2791,5,305.773
2.53902,13.5157,4.97177e-08,3.56685e-08,7,392.305
1.26881e-08,10.5482,4.12427e-09,7.69375,5,315
2.42935,7.75278,1.18432e-08,6.90617,5,302.853
3.37907,10.5753,4.9703e-09,2.03032,5,298.105
6.48608,1.27266e-07,1.96845e-08,9.18987,3,202.271
2.85235,6.63828,1.63164e-08,7.50142,5,301.248
5.26877,9.4267,1.36469e-08,0.220897,5,289.194
1.22101e-07,13.7368,0.336428,3.07665,5,310.626
1.12772e-08,6.93827,2.71895e-08,11.9054,3,226.062
5.40248,1.88098e-08,0.2572,10.31,7,408.047
2.2328,11.2043,1.17458e-08,3.20696,5,303.836
5.72506,2.60349,6.60894e-09,7.42083,3,201.825
8.34552,4.37754e-08,1.22983e-08,6.0908,3,200
1.19504e-07,5.06529,0.383347,13.0682,7,435.53
3.79312,2.05504,1.04682e-07,11.2806,5,310.945
2.21675e-08,11.2445,2.58054,3.2773e-08,3,191.453
3.71106,0.0272218,0.888109,11.4148,5,308.635
3.88785,1.70966,1.52948e-08,11.5256,3,211.751
1.66436,3.43809,2.77258,5.82142,5,273.384
3.93728,1.66685,3.05661e-08,11.4932,7,419.272
2.1902,3.8954,6.09857e-08,11.805,3,215.963
5.32299,1.48434,2.52237,2.6703,5,261.955
8.19091,1.35312e-08,5.17381e-09,6.34848,7,379.282
7.90249e-08,5.24425,3.36693,4.90322,5,272.619
7.63304e-09,1.86385,4.61362,5.52254,7,370.248
5.14276,1.79529,2.88604e-08,9.33422,5,297.943
2.05924,3.96067e-07,3.26434,7.86303,7,389.032
8.72575,4.6775,2.48431e-08,1.37968e-07,5,280.637
2.42058,4.20379,0.203848,10.5177,3,211.419
7.88258,5.19941e-08,7.23177e-09,6.86237,5,284.057
3.99095e-08,7.05976,5.44381e-09,11.7636,3,225.94
10.1081,2.1712e-05,0.756768,1.13514,5,273.946
2.31018,4.37312,2.8913e-08,11.0477,7,416.616
0.761733,4.90415,6.97012e-07,13.0089,7,434.532
3.1816e-08,11.1183,1.15643e-08,7.02867,3,225
4.59839,9.10302e-07,2.40448e-08,12.336,3,215.614
6.84956,5.86255,0.65416,7.98375e-08,7,363.256
4.35082,10.9274,1.21529e-07,3.43609e-08,7,383.246
1.08765e-08,5.7258,2.40104,6.91712,3,193.786
6.88975e-08,7.37075e-08,2.32193,13.8082,7,441.596
7.05566,4.18106,0.992234,0.716701,7,358.918
3.22654,2.42829,4.1088e-08,11.7894,5,314.938
5.75832,3.9229,9.90253e-09,5.82609,3,201.725
9.89481,2.76511e-08,0.842075,1.26311,7,355.158
1.62496e-06,11.3118,2.55654e-08,6.80293,3,225
4.49118,3.31652,2.5187,1.92888,7,351.494
2.35958,3.4687,3.5093,2.66242,5,259.981
2.17155e-08,8.65205,3.71473,2.06026e-08,3,180.425
7.83639,2.77574,1.38787,5.75117e-08,3,188.897
2.57473e-06,4.62297e-08,4.8,7.2,3,181.16
7.72908,1.96541,1.10879e-08,4.82523,7,371.646
6.99987,8.15307e-09,4.71014e-09,8.33356,3,201.5
3.20242,3.70323,1.24166e-08,10.3422,5,307.554
5.85517e-08,12.6759,1.97471e-08,5.21141,5,315
8.86109,3.86656e-08,1.25556,1.88334,3,189.956
1.10628e-07,10.5789,1.8349e-07,7.65789,3,225
5.40047e-07,7.12844,1.1977e-08,11.6835,3,225.872
2.95032e-08,8.49688,0.0750559,9.88682,7,414.593
1.72214,0.223601,2.37907e-08,16.8689,5,356.932
1.74871,11.8597,5.79535e-09,3.24917,5,306.256
5.94,0.502969,2.37371,3.18333,3,181.01
1.37756e-08,12.1901,1.65628e-08,5.77822,5,315
10.5061,7.70679e-08,0.597547,0.89632,3,195.22
5.36598,1.07994e-08,6.59573e-09,11.0567,5,306.706
10.621,0.275486,0.524045,0.579454,7,356.815
7.23592,3.17605,1.58803,3.85674e-08,7,351.824
7.62305,2.47318,0.957483,1.85625,7,358.545
3.70114,2.23824,5.1789e-08,11.2202,3,210.26
2.1424,11.4075,9.79674e-09,3.12053,3,214.288
6.93522,3.37652,1.68826,5.31811e-08,7,351.623
8.05263,4.80381e-08,1.53523e-08,6.57896,7,380.526
9.79502,0.251325,4.11682e-09,3.38175,7,363.569
3.5493e-08,1.10317,3.7275,8.77296,3,189.341
1.13191e-08,11.7838,1.25414e-07,6.25222,7,405.216
0.601543,5.42012,3.15013,4.2736,7,368.01
1.34938e-07,7.0821,2.15524e-08,11.7375,5,322.507
1.96137e-08,10.7818,1.60552,3.13982,7,384.128
1.52968,3.33136,1.92328e-08,13.5639,3,226.185
1.35312e-08,1.15212e-08,2.9228,12.2059,5,317.776
4.22943,0.567597,2.29842,6.15964,7,373.401
2.85829e-08,6.96538,0.149194,11.4759,3,223.946
2.04685e-08,4.90345,4.30966,2.7869,7,355.696
4.04107,7.85608,9.14028e-09,4.09945,3,206.877
2.7346,3.11423,3.07241,3.61597,5,264.078
1.6977,7.18152,0.398349,7.72979,7,397.668
4.21072,11.1275,1.43256e-08,9.84683e-08,5,293.946
3.58243,2.26877,2.02668,5.97792,7,375.474
9.94528,4.54326e-08,1.17753e-08,3.42453,3,200
5.4743,2.16483e-07,1.17381e-08,10.8762,5,305.731
3.95974,9.43532,1.79212e-08,2.39256,3,207.121
8.00201,0.695174,6.18249e-09,5.85227,5,282.302
12,1.65032e-08,6.25217e-09,2.51047e-07,5,280
1.06877e-08,7.53034,1.70371,6.67136,5,293.618
2.11937e-08,1.50383e-07,2.57919,13.1222,7,435.679
0.652378,3.01625,4.23742,4.09395,7,361.215
4.29553e-08,7.20796,1.99964e-08,11.5907,3,225.792
8.61579e-09,8.40872,1.91859,5.07357,5,290.058
1.13069e-07,0.296057,1.21794,16.4068,5,354.027
7.44527,2.43296,1.48869e-08,4.75277,7,371.395
10.4023,2.28244,2.04745e-08,7.10721e-08,7,360.799
5.84345,4.80179,8.38446e-09,4.65884,5,287.47
7.65631,0.920038,3.09665e-08,6.16611,5,283.455
1.89163,3.61791,0.589281,11.055,7,416.893
3.43348,0.917173,1.1631,10.1059,7,407.575
2.13271,10.4754,6.34765e-08,4.22423,7,394.336
2.03268,8.84274e-08,0.914528,14.1735,5,333.476
6.19793,2.46477e-08,2.32083,3.48124,3,181.433
10.3751,2.32133,1.35561e-08,3.60323e-08,5,280
5.20363,9.70909,4.00025e-08,9.58266e-08,5,289.389
8.57429,1.67597e-08,1.37028,2.05542,7,352.537
3.28804,8.5898,1.33528,0.937754,3,194.448
1.23741,1.42486e-08,3.6647,8.16513,5,282.151
8.67868e-08,3.82685,4.17843e-08,15.5353,3,240.039
2.50874,5.32733,8.25058e-09,9.60355,3,212.62
2.67506,6.35574,5.89544e-08,8.12653,5,302.594
2.87885e-08,8,4,7.62703e-08,3,178.2
3.63479,6.49173,1.60541e-08,6.36833,5,296.826
6.63036,4.73973,0.195733,2.89777,5,282.956
10.1864,1.20769,0.604686,0.00125875,5,275.163
1.10435e-07,15.4811,0.727039,8.056e-08,7,395.548
6.40129,7.50386,0.216256,3.62338e-08,5,283.417
2.44794,9.64173,1.75178,2.56677e-07,5,279.987
3.58942e-08,11.8115,2.5902e-08,6.21996,3,225
4.36833,8.84466,3.93238e-08,2.40068,5,293.158
1.58667e-08,14.0787,1.34057,2.96118e-08,7,387.573
1.16953e-08,7.02878,5.47021e-09,11.7998,7,424.827
7.56244e-08,7.88505,2.43953,4.29537,3,193.286
10.9172,1.54684,1.46646e-08,3.996e-07,5,280
10.8588,5.02696e-08,1.94063e-08,1.90203,3,200
10.2719,1.27197e-08,8.92275e-09,2.88012,3,200
1.71169,1.92842,3.12598,6.56143,3,181.116
2.49904e-08,3.93671,2.94989,7.54078,5,285.332
5.24779,4.35339,5.71493e-08,6.17472,5,289.655
6.56283e-09,7.87072,1.80493,6.00436,5,291.86
2.3582e-08,10.8625,0.0827666,7.10641,3,223.924
2.15312e-08,5.33463,4.26654,2.39884,7,353.928
5.28064e-08,4.06848,1.63106,10.9039,3,207.599
2.45726,4.27236,8.16814e-08,10.9201,7,415.418
3.3303,1.84038,1.42896e-08,12.3024,5,317.324
7.08816,3.23013,2.49024e-07,4.41792,5,283.736
5.89693,2.79709,2.16152,1.14446,5,263.679
4.55794,5.23596,0.697572,4.08789,3,197.653
5.90148e-08,0.928244,4.70718,6.36458,3,176.872
3.90031e-08,3.69828,4.43017,3.87155,7,360.637
8.3962,1.62139,2.07074e-08,4.11471,7,367.794
1.00968,9.19892,1.79087e-08,7.58514,5,309.952
0.278315,7.55659,3.93302,0.232082,5,262.479
7.65384,2.04403,0.283553,4.10275,3,197.763
3.11205,11.5697,0.382143,0.296279,5,294.472
8.51852,4.50839,3.15007e-08,0.542691,5,280.741
2.59583e-08,11.8483,1.00765,3.48987,5,301.901
6.88766e-08,10.3083,2.98036,0.0260091,7,366.255
4.36109,9.41833e-08,2.179e-08,12.7315,3,217.75
4.13655,2.12821,2.90323e-08,10.6228,5,306.729
3.80819e-08,15.9845,0.506785,7.44762e-08,7,398.412
3.85508e-08,4.4469e-08,3.45291,10.7922,3,199.75
0.393136,6.44627,3.35101,2.88808,3,182.083
1.91109e-08,11.2754,0.785086,4.75184,3,214.794
6.45602,3.69599,1.84799,2.92797e-08,3,185.216
1.45596e-08,3.67148,3.39069,6.67476,5,278.548
7.61943,6.25796,1.2128e-08,1.47708e-08,5,282.142
1.51071,9.34985,1.80505e-08,6.57399,5,307.446
3.87846e-08,10.4525,2.14482,2.08589,3,197.117
2.70866,6.99883,2.44225e-08,7.32026,3,211.457
8.65383,9.5128e-09,9.05253e-09,5.57695,3,200
0.414358,1.05563,2.16877,12.2944,3,210.902
5.65602,7.75903,5.06589e-09,1.5211,7,376.72
3.10711,2.88283,1.72651e-08,11.4582,5,313.525
1.78747,2.39886,3.84513,3.96855,5,259.31
5.02088,1.93319,2.44097e-08,9.37648,5,298.213
4.64373e-08,9.06857,3.5325,3.05287e-08,7,359.077
1.51767e-08,9.33547,3.11665,0.797543,3,185.09
5.59663,4.58303,3.62798e-08,5.32542,5,288.21
0.837002,0.999982,4.3652,5.79782,7,372.046
3.89321,2.96366,0.550898,8.58465,5,293.926
5.38708,1.43798e-08,2.37457,4.68934,3,181.361
10.1431,2.59036e-08,0.742752,1.11413,5,274.058
6.91054,5.4632,7.29374e-08,2.1087,5,284.268
2.57025,2.59352e-08,2.46672,9.13832,3,191.933
3.06936,2.39016,1.63947,7.72395,3,192.659
2.51587,6.32622,0.768583,6.37674,5,292.818
7.71215,1.2096,1.75384e-07,5.73522,3,200.144
0.733634,8.71708,6.12284e-08,8.60735,7,406.628
0.815244,9.69128,0.934517,4.84272,3,208.775
3.22321e-07,8.86075,1.46258,5.76223,3,205.986
5.71651,3.21093,1.44912e-08,6.7264,7,384.853
4.31539e-08,7.82774,4.08419e-08,10.8676,7,420.034
2.75575,3.90771,7.89038e-09,10.8481,5,311.241
5.75983e-07,7.77327,0.683573,9.10832,7,407.372
9.5491,3.50129,1.83136e-08,4.88311e-08,5,280.225
2.17667,1.70922,3.75841,4.3557,3,173.91
6.63805,5.45497,7.63431e-07,2.57246,5,285.086
4.28967,3.66167,1.31071e-08,8.5786,3,206.18
0.663285,7.52666,2.12436,4.44846,3,194.067
2.77764e-08,2.61101,3.94328,6.43841,3,180.088
3.56494e-08,7.38927,4.06107,0.549659,3,177.724
9.13234,4.09665,3.02266e-07,1.95036e-06,5,280.434
10.2887,2.44476,3.46495e-08,3.18838e-08,7,360.856
3.38052,3.75455,1.6258,5.65001,7,376.397
2.57533,2.0142e-08,3.14192,7.32932,5,278.409
6.28035,1.76865e-08,7.26544e-09,9.53274,5,298.477
5.59299,6.85305,3.66219e-08,2.68312,3,202.221
4.05735,5.08015,4.05764e-07,7.3109,3,206.828
2.51701,3.74967,4.17651e-08,11.4304,3,214.148
3.99057,2.04789e-08,2.26959,7.29681,3,184.453
4.43317e-08,8,4,4.48467e-08,5,263
2.26285,5.15045,1.77294e-08,10.2197,5,309.206
6.58528,7.40355,5.01043e-08,0.387051,7,372.074
8.39613e-08,6.02813e-08,2.44295,13.4855,7,438.812
4.62753,3.33492,2.14057,2.68854,5,267.571
1.06284,8.37918,0.728648,6.50983,3,210.213
0.0299178,4.41774,4.34626,3.20608,3,175.409
7.62706,1.9487e-07,1.02632e-06,7.28823,5,286.356
9.93238e-08,13.162,2.27463e-08,4.64438,5,315
7.90593e-09,8,4,6.93128e-08,5,263
1.12111e-08,10.8485,1.29116,3.90037,7,388.215
3.20416,4.26787,2.81923e-08,9.68055,5,304.147
7.07423,3.58518,1.51009,1.48389e-08,5,268.627
5.82513,1.65257e-08,4.42798e-08,10.2914,5,302.574
1.16962e-08,9.919,0.112522,8.12777,7,405.506
6.51251,5.43335e-08,2.195,3.2925,7,357.072
9.52233e-09,6.26339,1.16252,9.59265,3,210.461
2.47774,6.76171,4.02506e-09,7.98178,5,303.372
6.83893e-08,12.5828,8.5822e-08,5.32003,5,315
5.56123,0.195497,2.55596,3.68731,5,262.181
2.43306,8.51407,5.02689e-09,6.01182,3,212.835
1.28029e-07,12.1698,2.17571,9.77029e-08,5,286.716
6.78506,1.57517,1.92846,1.71131,7,351.143
0.396309,0.620883,4.57939,6.40342,3,176.912
1.81037,9.35128,2.27733,1.1186e-07,5,276.343
5.14885e-08,11.8664,8.27539e-08,6.15583,3,225
6.10069,3.47224e-08,1.56989e-08,9.83218,7,403.49
1.28078e-08,4.74455,2.1337,8.77482,3,198.384
5.62366,2.45109e-08,9.78682e-09,10.6272,3,206.387
5.24502,7.59133,0.900656,2.01595e-08,5,279.358
7.10163,2.47238,1.71211,0.71388,3,186.303
3.24666e-08,11.0748,2.7424e-08,7.07941,7,405.925
5.25569e-08,1.00698,2.94153,10.9811,3,201.069
3.89953,6.19773,2.02471e-08,6.2701,7,387.405
1.26188,4.16641,0.360815,12.0739,7,426.109
10.9274,1.53229,2.45935e-08,8.41816e-08,7,360.536
2.36435,6.12947,1.60333e-08,8.90837,3,213.178
6.57251,1.18173e-08,1.96862,3.79615,5,266.439
0.873016,3.9199,4.0588,3.14828,5,259.019
2.11768e-08,1.67868e-08,2.57935,13.1217,7,435.675
3.06171,7.66126e-08,1.30809,11.4089,7,418.988
9.58631,2.6462,2.12433e-08,0.935591,7,362.241
8.66537,0.320408,1.30181,1.71241,7,352.396
7.01015,7.12836,1.07348e-08,3.4631e-08,7,369.97
10.4477,0.134505,0.607458,0.810308,3,195.14
2.46618,12.4936,7.3513e-09,1.31389,7,392.669
1.02537e-08,9.96543,1.18172e-08,8.37367,5,315.035
2.88219e-08,9.55456,0.664226,7.08174,5,306.365
1.62864e-08,7.08481,4.09152,0.82367,7,352.634
0.0552489,9.7719,1.47106e-08,8.50737,7,407.761
0.491733,1.2794,3.97609,7.0849,5,276.369
4.91134,4.67982e-08,5.20463e-09,11.8144,7,421.33
4.13938,1.10268,2.46931,5.22976,7,367.934
6.86179,1.12289e-06,3.68044e-08,8.56368,5,293.244
3.50811,2.14346,0.987579,9.01892,3,198.973
7.82017e-08,3.3673,0.987259,13.4388,5,328.62
2.0643e-08,2.42916e-08,3.84747,9.74009,7,406.508
3.90872,9.82436,1.12446e-08,2.02372,3,207.274
3.86071e-06,7.72344,5.47602e-08,10.9893,7,420.659
6.21465,3.88735,1.2762e-08,5.10702,3,200.893
3.85778,8.29179,1.57418e-08,3.89661,5,295.711
2.68176,13.3118,1.78729e-08,2.92637e-07,5,301.591
5.50982e-08,2.24019,4.57598,5.18383,3,174.891
2.61279e-07,10.0358,1.71757,3.71134,5,292.672
3.32234,1.3099,1.74953,8.26914,5,287.498
0.969518,8.13616,1.67421e-08,8.89195,7,407.518
2.95801,9.68698,1.82355e-08,3.7685,3,210.21
8.6868e-09,8.02298,9.06452e-09,10.6399,7,418.862
2.3468e-08,5.32279,0.711444,11.8929,3,217.717
0.731478,1.88166,3.60099,6.98296,3,180.904
0.434264,8.58472,9.45538e-09,9.26072,7,410.715
5.97093,4.01938,2.00969,2.45912e-08,3,183.932
3.28835,7.39487e-07,0.611458,12.8889,3,217.01
0.626946,0.091876,4.1331,7.82629,3,184.169
4.25201e-08,2.40245,4.55976,5.0378,7,366.101
6.81818,2.44812,1.04882e-08,5.78024,7,377.311
2.32638,5.0235,2.50591e-08,10.2619,7,411.269
4.9599,0.27438,2.7886,3.97712,3,177.817
4.96957,4.86257,1.08857,3.14154,5,278.117
1.73258e-07,11.1403,2.1161e-08,7.00302,3,225
2.18034,9.53261,1.80565e-08,5.24472,5,304.098
2.77425e-08,13.5514,1.57126,3.71461e-08,3,204.574
2.58294,0.951712,1.39234e-08,14.5848,3,228.877
3.71154,1.78693,2.71576e-08,11.7293,7,421.458
2.55721,13.4897,2.90266e-08,2.06255e-08,7,392.214
1.47843e-07,7.12928,5.11399e-08,11.6825,7,424.224
5.01829,1.55565,7.80603e-09,9.82127,5,300.502
1.75449e-07,4.77845,1.21459,11.1862,5,313.252
1.39743e-07,3.19439,4.48056,4.32505,3,174.777
7.34318,0.827314,1.78,2.04951,5,266.248
0.526278,6.2961,8.71771e-09,11.7774,3,223.546
5.70598e-08,2.70061e-08,4.54276,7.88597,3,184.71
3.11158,2.47688e-08,3.33943,5.9089,7,371.52
2.01177e-08,2.88644e-08,3.99125,9.35668,5,293.201
2.50735,0.984854,8.5807e-07,14.6721,7,447.541
2.8784,8.28852,1.00791e-08,5.53272,5,300.608
2.22754e-08,9.67125,1.10357e-08,8.71687,3,225
2.53146,7.41169,6.74679e-09,7.13392,3,212.343
2.44916,7.99586,1.17054e-08,6.58956,5,302.754
5.35498,6.53974,1.7078e-08,3.44533,5,288.935
1.1869e-08,8.91293,1.41046e-08,9.60158,3,225
1.42175e-08,0.0422082,4.57801,7.74274,5,279.284
6.96504,3.54953,1.48291e-08,4.25047,5,284.105
1.73612e-07,5.8274e-08,3.36749,11.02,5,307.548
2.15214e-08,2.10261,4.58974,5.30765,5,265.179
11.6416,0.512014,1.44152e-08,1.08011e-07,5,280
4.44378,5.10058,6.67506e-08,6.64303,7,387.515
10.8367,7.3722e-08,0.396894,0.880448,3,196.825
3.65424,8.00116,9.58599e-09,4.57491,3,208.037
8.94723,1.87801,1.07029e-08,2.89694,5,280.526
8.26777,0.938597,1.25902,1.76798,5,270.164
1.7326e-08,3.62419,1.99179,10.4603,5,305.411
2.43627,4.29967,1.85068e-08,10.9233,5,312.403
3.10317,3.41069,3.21766,2.26848,5,260.565
9.10079,1.80643e-08,7.90437e-08,4.83201,5,281.349
2.55769,2.44788,3.53214,3.4623,3,174.401
0.734113,12.4118,4.27964e-08,4.29605,3,221.329
2.0713e-07,1.72089e-07,3.40376,10.9233,5,306.713
3.48177,8.19304,4.58115e-09,4.6385,5,297.591
1.93911e-08,4.36275,2.1796e-08,14.9101,5,341.373
8.93735,4.37522,1.15041e-08,1.2203e-07,3,200
3.48977,1.28047e-07,1.33898e-08,14.1837,5,332.653
3.06878e-08,3.39523,4.46048,4.14429,3,174.753
1.45522e-08,1.07746e-08,4.10257,9.05981,7,400.641
7.58064e-08,5.81937,1.60082,8.94189,3,204.769
1.72152,9.44596,3.18119e-08,6.11051,7,397.225
5.84342,4.26248e-08,2.89603e-08,10.261,5,302.409
7.58298e-08,9.2491e-08,3.19622,11.4767,3,203.292
1.18844,11.5995,1.29829e-08,4.48658,5,309.058
0.352001,2.12183,1.49552,12.9498,7,434.105
1.42795e-08,9.80413,1.17256e-08,8.56185,7,408.175
2.0115,11.2373,0.780505,1.45597,3,204.796
2.15347,1.69069e-07,3.93861,5.90792,5,268.662
9.9062e-09,11.0723,1.6223e-08,7.08232,7,405.928
4.83028,4.42087,1.72141e-08,6.79185,3,204.509
1.56551,8.43954,3.25887e-08,7.54469,5,307.172
8.38769,0.404101,1.40452,1.8037,7,352.191
9.96183e-09,8,4,9.90624e-08,3,178.2
3.81461e-08,12.0955,5.52452e-08,5.88859,5,315
2.37132e-08,4.19583,0.22184,14.5133,5,337.939
3.12778e-08,8.45221,2.45174,3.60112,7,374.223
4.9722,2.86432e-08,2.51641,5.00257,7,365.471
6.53867e-09,5.85621e-08,4.25604,8.65056,7,397.111
1.86579,5.75419,3.7296e-08,10.1771,5,309.951
1.41749e-08,9.1507,0.530056,7.9107,5,308.429
6.29378e-08,13.9137,1.26827,0.385323,3,208.512
3.60184,0.166497,3.11152,5.50531,3,177.228
5.3554,9.49229,3.84152e-08,2.67305e-07,5,288.934
1.6895,2.28313,3.89589,4.13149,5,259.866
4.07857,2.78137e-08,9.62508e-09,13.2024,7,433.821
2.33184,9.34068,1.42568,1.41433,5,284.807
0.639773,8.16809,3.5266,5.83477e-08,5,265.955
3.61351,1.5981e-07,5.42545e-08,13.9775,7,440.797
1.67726e-08,5.17561,0.890888,11.5861,7,422.753
2.55303,6.23969,3.15482,0.0524612,3,177.133
5.30677,7.61575,1.30548e-08,2.27033,7,378.466
3.59659,5.73662,2.69045,0.13843,7,352.041
10.8495,2.56304e-08,0.351422,0.980447,5,277.189
8.11082,1.52818,1.40285,0.958145,3,188.777
0.799753,7.24287,8.9337e-09,10.2171,7,414.745
0.148983,2.6241,1.7489e-08,16.6903,5,356.524
2.44227,10.0459,8.12664e-09,4.20936,7,392.789
1.20221e-08,6.38902,4.1611,1.44988,5,260.906
10.7282,1.02013,9.21552e-09,0.92957,3,200
7.69127,1.18404,1.93342e-07,5.79984,3,200.154
1.07086,9.57213,1.48932,3.07622,5,290.284
8.55763e-09,9.32303e-08,2.54304,13.2186,3,216.51
3.00394e-08,8.00676,5.06144e-08,10.6588,5,316.993
7.03967,4.13234,0.214535,2.87406,5,281.521
5.37886,2.10274e-08,0.407863,9.9476,5,299.657
1.26642e-07,2.93662,4.50634,4.55704,5,261.76
5.51529e-08,6.21426,1.29061,9.3084,7,405.193
10.3651,2.33556,5.92898e-07,4.03421e-08,3,200
7.61221,1.89124e-07,2.31028e-08,7.31298,3,200.582
7.63338,6.23803,2.88736e-08,1.56684e-08,7,368.1
6.97278,7.18175,2.46996e-08,2.23047e-07,5,284.082
0.921305,3.06726,4.12475,3.88669,3,174.463
2.65652,4.53853e-08,0.410067,14.479,7,445.721
4.71356,0.939739,2.8206,3.5261,7,356.989
3.92206e-08,12.5166,6.11878e-08,5.39731,5,315
4.48715,1.76781,1.49565,6.47057,5,278.583
7.85719,2.4567e-08,2.1788e-08,6.90468,5,284.285
2.44076,1.90738,3.63296,4.0189,7,359.681
2.74167,1.64017e-08,2.37354,9.10111,3,191.975
1.26201,4.08654,0.516563,11.7515,3,214.784
7.17581,5.45039,1.8477e-07,1.68153,3,200.412
4.76518,3.90988,4.98812e-08,7.49651,7,391.124
5.18598,2.29463,1.54759e-08,8.67963,5,294.558
7.56622,1.72872,1.96973e-08,5.3728,5,283.006
8.87802e-09,8.82138,5.97583e-09,9.70839,7,414.072
3.61849,9.08839,6.75343e-09,3.36606,7,386.908
8.4637,5.57078e-08,2.54517e-08,5.89384,3,200
6.74184e-09,12.0717,1.65319,1.50783,3,203.509
7.81751,3.38976e-08,1.67299,2.50949,7,354.201
6.61024e-09,9.45435,4.54736e-09,8.96992,7,410.274
1.93506e-07,17.1429,5.83709e-08,4.0512e-06,3,225
5.00643,2.23806,0.546168,7.58843,7,388.124
4.33175,8.85528,5.55111e-09,2.44926,5,293.341
7.71118e-09,5.23091,5.37627e-08,13.8973,7,442.691
3.85828e-08,9.11784,1.73432e-08,9.36253,3,225
0.968358,4.2911,0.418009,12.2651,3,218.659
8.19472,1.62643e-08,8.49004e-09,6.34213,7,379.248
1.48323e-07,5.94725,3.90539,2.64716,3,178.938
4.67205,9.78263,0.300069,3.07536e-08,5,287.739
6.55542e-08,3.56695,1.05058,13.037,3,221.637
9.47048,3.6136,2.90793e-08,2.15783e-08,7,362.589
1.29599e-08,7.41947,0.685792,9.51518,3,216.085
7.82293e-09,0.966656,3.48033,9.59135,3,193.571
5.04127,3.33788,2.4497,1.17114,7,350.101
1.94935,1.63562e-07,2.24619,10.7613,3,201.271
5.01332,1.01569,2.6931,3.27789,5,261.614
0.954015,4.69809,2.53166,6.17777,5,279.135
4.57696e-08,7.22248,3.24351e-08,11.5738,7,423.665
0.255867,5.28556,1.05389e-06,13.4071,7,438.306
1.47086,7.16249,5.14772e-08,9.19233,7,407.846
6.04259,3.28904,1.16061e-08,6.09181,5,287.541
3.31623,6.7712,1.58555,2.34508,7,368.134
1.81032,8.95371,1.07491e-07,6.53681,7,397.184
2.28862e-08,1.519,4.6481,5.8329,5,267.572
0.142991,10.0539,3.01203,4.17005e-08,3,185.477
0.287834,4.88119,4.19675,2.63423,5,259.637
1.71462e-08,0.408396,4.75916,6.83244,5,272.126
1.57622,2.47928,3.12869,6.1373,5,273.341
1.67523e-08,11.1463,0.656477,5.24541,3,216.466
2.6948e-08,12.0955,2.20822,2.64626e-08,7,376.293
4.90936,10.1295,4.99328e-09,1.62907e-08,3,204.272
2.64282e-08,0.527065,2.77587,11.9828,5,315.884
