x1,x2,x3,x4,omega1,omega2,omega3,omega4,omega5,omega6,omega7,omega8,omega9,omega10,omega11,omega12,h
6.17104,36.6027,1.86232,40.0756,10,14,2,6,8,8,4,10,6,2,16,18,2531.16
41.822,3.09606,15.4552,15.8501,16,12,14,10,8,12,0,6,4,16,8,8,4226.11
4.07776,14.9343,20.1428,20.0986,16,0,6,0,14,14,2,16,0,16,12,6,4665.84
26.9057,43.3882,44.8297,33.5461,18,14,2,8,18,8,0,8,8,10,14,8,511.014
17.4553,30.5088,0.873871,47.1516,16,2,2,16,10,2,14,18,18,2,2,4,1506.14
8.88928,2.05763,22.6474,54.6296,18,14,18,10,14,10,16,16,8,8,12,2,6499.18
47.99,47.1647,37.8069,20.5367,12,4,0,18,14,14,14,16,12,16,16,18,775.812
5.13405,8.05867,21.985,21.3979,12,18,4,12,18,14,6,4,2,6,8,16,6840.08
22.3739,18.3496,2.27216,28.1593,18,18,8,8,2,2,10,16,0,16,8,10,4902.23
0.84278,4.60762,40.3279,30.4909,16,0,12,0,12,6,18,8,10,12,4,2,2778.64
56.869,56.588,14.6619,2.74517,0,2,4,18,8,18,4,0,16,6,16,14,722.703
5.07141,35.2635,52.8925,4.17363,18,16,6,6,18,0,2,14,12,0,8,8,1859.55
32.6607,47.7759,50.1152,5.9037,2,18,12,2,18,2,18,12,6,14,6,8,616.193
57.9863,55.602,2.35772,26.18,14,10,18,8,16,10,10,14,6,2,16,6,793.006
36.3343,50.0231,17.5134,47.0499,8,4,14,0,6,0,2,14,18,16,6,8,389.182
39.2399,44.7298,33.0848,36.5294,8,10,18,6,12,6,0,12,8,4,12,12,477.234
2.63991,28.9194,47.6622,58.9135,8,10,10,6,14,8,14,0,14,12,16,8,648.671
41.4215,50.6699,29.4795,41.4212,12,4,4,10,8,18,14,16,18,18,18,14,724.682
12.1923,16.4324,0.0724534,17.7247,14,16,18,14,12,8,16,14,18,6,6,16,11773.1
42.4901,11.5891,18.5195,37.388,18,10,12,14,18,10,0,10,0,0,4,16,968.913
45.6137,10.2308,48.9777,27.9148,0,18,16,6,2,10,4,10,8,2,10,4,467.936
41.1501,50.1416,29.2912,56.4122,8,2,18,0,8,0,10,8,4,8,2,16,329.151
18.6814,58.0047,5.65909,12.2798,18,2,6,16,16,2,18,4,6,12,18,10,3949.23
14.2392,38.2996,21.7491,16.4025,14,6,6,14,14,2,16,0,12,14,0,12,2313.01
59.047,3.73414,59.7307,33.7751,12,4,8,4,12,0,18,2,8,0,10,18,451.016
7.86144,7.25854,14.2185,49.5917,18,18,0,10,10,14,0,0,8,14,4,2,2500.16
33.3958,43.0708,51.4889,53.9289,8,16,14,10,2,6,2,18,8,10,0,16,473.858
46.0457,10.317,57.8603,37.6503,6,2,8,4,2,2,16,18,18,12,8,18,454.692
3.83037,57.0374,7.23441,28.6925,8,6,6,8,6,2,10,4,2,2,8,2,363.443
44.6909,40.599,27.4551,37.9621,4,0,10,14,16,18,4,4,8,4,6,8,389.182
28.455,42.7048,19.7434,26.7595,16,16,18,2,16,6,8,8,0,0,8,18,592.49
22.9057,16.1561,36.3698,47.5851,14,4,16,12,12,6,12,10,12,10,6,2,599.246
3.87583,41.0555,20.2815,10.9626,6,14,2,4,4,10,2,2,2,6,10,16,815.129
57.8585,8.045,32.2452,24.8728,16,6,18,2,4,14,8,12,14,0,14,8,587.242
38.5311,11.6484,53.9853,11.1363,4,12,16,2,16,4,10,16,6,0,8,8,563.613
55.1985,1.27583,22.9291,49.6261,8,18,10,6,18,16,14,4,6,6,8,10,918.394
5.00568,10.4057,48.1257,49.2251,0,16,4,8,4,12,2,2,6,6,18,12,609.454
51.3213,57.2695,8.0839,26.0562,14,18,18,2,0,10,18,12,18,8,4,2,781.273
1.33021,36.7919,0.949483,57.9564,14,8,12,18,10,4,12,16,2,16,8,4,3326.09
47.0389,22.2172,24.4121,14.7933,10,12,0,14,2,16,16,0,6,6,2,14,372.293
2.47715,53.5385,1.5733,42.3942,16,6,10,14,12,8,14,10,10,8,8,10,3220.78
57.9332,3.81803,29.6577,36.8008,6,12,14,4,14,12,12,4,18,2,12,6,693.055
26.3225,22.036,39.5255,44.3041,10,8,2,10,12,10,18,10,14,12,6,6,423.697
35.678,0.166523,38.758,45.9435,6,10,2,4,14,18,0,18,6,8,18,8,659.986
51.0848,42.6838,27.4492,58.9639,10,0,12,6,14,12,10,18,16,0,0,6,483.651
54.7658,49.3754,52.4938,23.4326,14,12,8,2,8,6,16,14,4,6,0,2,327.14
58.6956,36.6686,29.4625,55.6833,16,14,0,8,16,2,4,18,8,6,16,6,451.208
16.8829,11.3832,36.7059,55.3258,16,10,2,0,4,0,14,18,18,12,12,8,513.643
26.3156,25.7835,22.4819,33.0724,12,6,10,0,16,14,0,0,0,18,8,14,410.776
50.1942,14.0614,50.208,5.20384,2,10,6,12,18,4,18,18,8,12,0,2,697.02
31.8913,16.4141,51.4612,8.09354,12,12,0,14,6,8,16,10,14,14,2,16,2113.92
30.4663,6.43749,14.9307,20.6618,2,16,16,18,0,18,14,12,18,10,8,16,8136.65
16.1489,34.2024,39.5428,35.8188,14,18,8,12,6,18,0,16,14,0,0,0,546.125
49.3536,46.3179,24.4313,37.1258,8,6,6,0,14,0,10,8,18,18,10,6,432.675
10.061,14.5009,57.1039,45.0832,10,18,0,18,10,18,16,18,2,10,6,0,759.645
1.08929,7.76291,31.2893,38.8242,10,6,18,10,0,6,12,10,10,0,6,4,1925.41
46.3935,35.8203,51.887,24.2777,6,12,18,16,18,6,4,18,16,2,18,6,723.336
13.0881,11.8576,30.8143,35.4495,10,18,14,6,8,0,12,2,2,12,14,0,1244.63
41.991,22.6382,20.5973,38.7145,18,0,16,8,16,0,18,10,2,8,16,10,550.238
18.0331,22.3618,55.2788,31.2832,10,10,12,14,2,10,0,12,10,18,12,8,652.746
41.7296,9.92631,31.539,35.4902,18,12,16,14,12,10,12,18,0,18,14,10,4107.37
29.1357,24.3332,8.7614,12.9247,8,0,6,6,0,2,2,16,16,12,8,18,2394.99
59.2128,29.2063,9.75582,46.1501,8,0,4,12,4,4,0,6,4,18,16,8,288.179
2.09109,44.9363,24.8954,37.0699,8,0,6,4,0,18,12,8,12,6,8,6,486.716
30.623,0.611657,20.1123,46.957,18,4,18,2,12,10,10,4,8,14,6,0,1393.53
21.587,52.7941,30.2696,0.951496,8,18,14,14,14,16,8,2,10,0,4,0,768.017
51.2733,29.8267,57.6193,7.65586,10,0,8,0,8,16,2,18,4,6,6,18,453.401
46.6399,36.9883,2.77321,49.3076,10,8,0,2,0,10,12,2,16,10,0,8,430.425
21.1396,32.8383,33.3159,20.08,16,16,16,0,0,12,18,2,18,16,8,8,2820.23
12.6815,17.1682,6.32975,4.07824,14,6,14,16,14,0,8,16,2,10,12,12,8826.43
22.5293,50.7094,32.1768,15.74,6,6,12,18,18,18,16,4,0,6,10,8,566.217
52.932,8.52109,53.9002,21.1802,0,6,2,12,4,10,2,2,16,2,6,14,402.857
4.19259,24.8676,50.0108,52.2383,18,10,6,0,12,0,4,4,6,10,16,6,591.653
37.4709,13.2605,29.0508,37.5036,16,2,8,18,12,6,12,14,4,16,8,2,655.819
12.194,45.2925,10.9277,2.57448,6,12,16,0,16,2,12,18,4,16,18,4,5866.47
33.1411,21.7889,25.8891,57.9368,2,16,12,2,4,6,6,4,16,6,18,10,454.224
41.373,16.1431,56.2706,19.3075,0,2,4,6,16,2,16,12,12,0,0,12,375.917
54.075,19.0524,53.8059,56.5654,6,10,2,2,16,16,0,8,14,2,6,8,419.319
45.4132,0.25849,24.444,10.796,18,10,16,16,4,0,0,4,10,14,8,6,3052.34
14.3135,27.707,11.5862,29.1857,2,18,18,14,14,6,2,14,18,6,4,10,4872.17
9.88922,8.05878,23.8741,31.9892,6,16,10,16,14,14,12,0,12,2,16,2,5101.72
26.9434,17.3823,4.31049,26.3475,14,2,14,4,6,2,6,0,16,10,6,12,2042.79
14.0848,23.9704,31.2315,27.4752,6,18,2,18,0,8,0,6,10,6,16,0,458.527
0.857214,7.1947,21.3937,43.7303,4,12,6,0,6,14,0,16,2,2,16,2,1241.12
7.6256,3.43479,8.56549,20.2658,10,14,18,6,4,16,8,18,8,14,16,2,9948.08
6.97327,19.7494,8.65512,26.5981,16,18,10,16,6,10,12,18,10,2,16,18,9601.69
0.982842,18.631,50.4141,50.0181,10,4,16,0,12,16,6,8,8,10,18,4,670.649
1.31451,12.9031,22.9627,13.2632,18,6,6,8,14,8,12,8,18,14,6,16,8843.86
48.89,54.3998,17.7393,4.22273,4,2,12,4,18,0,2,4,10,18,14,4,626.43
25.1948,29.7434,37.8466,27.018,16,14,6,8,18,4,4,10,18,8,16,0,801.356
31.4426,36.4297,33.5231,22.5299,2,16,10,16,4,8,14,8,6,10,14,14,515.156
5.51568,1.96722,3.05887,50.424,18,10,2,2,8,14,10,8,14,6,2,6,4497.51
35.791,39.2183,41.5601,40.3788,12,4,14,6,6,12,12,8,0,12,8,0,323.135
49.4392,44.4705,55.8592,6.11008,14,10,4,16,12,4,0,10,14,14,2,2,517.274
37.9917,6.63861,35.1709,57.512,10,10,4,16,10,0,16,16,2,4,12,16,667.683
30.1711,26.5046,23.1233,13.2361,0,0,2,8,6,14,4,4,2,16,0,16,306.721
17.3254,8.45018,2.20685,10.4542,12,8,6,14,4,0,6,10,0,4,4,14,4651.1
31.3478,2.16116,22.5892,36.8295,6,2,8,2,0,16,10,18,14,2,12,2,585.29
5.35439,51.1826,6.03826,24.975,10,12,6,18,0,16,6,10,2,6,2,16,2208.03
2.28835,0.381694,55.136,31.4606,18,6,2,2,18,4,16,8,8,18,0,18,3458.22
13.8366,51.5954,43.938,46.6715,12,12,16,12,18,14,4,8,2,14,16,8,631.858
35.6608,11.737,42.9904,19.8657,8,12,14,16,8,2,16,10,8,10,10,16,2514.85
13.2277,18.5888,1.88179,7.27386,14,10,2,4,6,2,16,18,16,10,18,16,9637.59
3.5784,22.2262,56.19,45.5341,10,16,14,6,2,12,8,10,2,14,10,8,722.783
51.4502,3.54588,15.5396,54.3972,16,14,0,8,6,8,4,2,12,14,4,16,478.809
57.2438,57.1094,17.3072,2.76018,10,4,2,2,4,8,16,12,14,2,10,8,697.378
46.8395,31.2395,42.0903,11.7915,2,18,18,14,14,18,12,8,6,12,10,16,2268.97
58.0098,30.6591,7.36627,24.9521,18,10,6,6,0,4,14,10,12,18,18,16,1796.36
43.7834,27.2877,44.2475,27.2441,10,12,0,8,16,12,12,0,6,14,12,8,416.804
3.22772,8.20804,12.5684,37.0749,10,8,6,8,4,4,10,4,4,8,16,18,4305.63
43.664,0.808691,31.6733,12.3627,6,4,16,2,6,0,8,12,2,18,2,10,503.305
30.5156,55.2077,36.391,44.0135,18,14,0,8,2,12,10,0,8,0,10,10,383.967
26.242,49.7695,15.8924,42.7892,18,2,12,2,10,18,16,10,18,0,14,18,1092.2
45.8869,41.1007,0.124583,53.8612,18,8,6,14,8,8,8,4,0,8,16,14,535.769
37.5586,47.3474,48.3408,2.98847,8,0,8,14,6,6,12,10,8,2,6,10,380.587
26.7805,39.5582,54.7549,44.9588,2,14,14,18,4,14,2,0,0,6,16,2,362.166
28.7902,37.7038,28.1899,28.1569,12,4,8,14,4,16,14,8,18,0,12,10,510.762
32.0033,40.2227,3.3748,20.267,4,0,4,6,6,4,12,2,12,0,12,4,404.274
52.9421,57.4148,49.8914,24.4816,2,2,16,8,4,18,4,8,0,4,6,6,327.156
16.7408,22.268,37.4851,12.6549,14,16,18,10,10,4,6,12,16,2,6,14,4480.55
52.1431,9.86,57.0538,43.4595,16,8,12,18,18,10,0,10,18,10,4,8,730.994
2.80527,48.1921,23.9746,41.2006,14,8,10,8,8,2,10,16,4,2,12,0,533.452
29.534,57.4976,2.26916,37.6942,18,14,16,4,10,2,12,4,16,2,14,4,621.399
37.1083,39.7079,51.1052,25.5704,14,12,8,12,10,10,12,16,18,8,12,18,673.09
23.8207,35.0473,20.7262,44.8458,12,4,16,10,6,16,0,2,18,0,8,2,393.187
40.6833,4.07036,10.5509,28.4911,0,10,14,18,0,4,18,18,18,4,14,0,4051.46
28.6735,55.891,0.187936,38.634,16,4,16,0,4,12,14,12,0,18,10,4,652.755
32.4526,30.7183,41.8239,34.0025,0,10,0,2,2,10,10,6,4,4,14,2,264.125
6.44031,2.35382,20.7352,17.275,12,18,16,4,10,8,12,18,16,16,10,10,10915.8
59.5539,2.12068,2.20834,35.5092,0,12,6,8,8,2,10,12,16,4,8,6,791.943
9.11954,32.1011,3.60014,27.6217,14,4,4,8,16,18,0,8,4,4,12,2,2585.78
48.8758,55.8765,56.3546,51.4908,6,2,16,6,10,4,14,12,18,2,12,18,502.239
15.9666,30.5028,21.1492,14.2398,8,14,8,4,18,18,16,8,8,4,0,6,3474.27
33.2509,8.03613,3.23456,3.26318,16,14,14,6,16,12,6,0,10,8,6,0,6449.81
52.5229,33.0353,45.0182,21.058,0,0,18,14,6,16,2,8,2,14,10,14,458.169
27.1271,45.9674,13.4091,6.16947,14,2,8,8,6,2,18,0,10,18,0,10,936.975
57.8923,35.9487,50.3509,8.0825,2,10,10,14,6,2,6,8,8,18,2,10,498.809
59.502,30.4442,56.3936,47.3238,0,2,18,0,18,8,6,18,12,14,4,16,534.352
44.8445,41.1117,3.79225,16.3658,2,10,8,8,2,18,6,16,10,2,0,6,644.292
4.5175,25.5446,27.8564,2.48283,6,16,12,4,18,14,16,18,10,8,16,12,9591.17
13.9662,10.7139,9.11957,32.6735,8,14,0,6,14,8,8,12,6,12,12,16,5425.48
46.0277,7.65581,31.148,3.74245,8,10,6,12,14,14,0,6,0,2,0,2,445.387
48.5477,1.47933,23.1312,26.3148,6,4,18,12,12,2,2,8,2,10,10,6,611.368
57.3442,3.67708,0.730294,34.0431,4,10,18,16,16,8,4,16,2,18,16,12,5159.17
32.0728,8.3243,46.5923,16.0394,0,8,8,16,0,12,6,18,6,16,18,10,2092.09
7.38574,52.133,19.8877,52.5247,18,14,6,8,6,16,10,16,16,16,12,18,3195.82
49.0478,6.97644,12.9836,55.5363,0,8,6,18,18,2,12,8,8,14,16,14,879.589
55.8856,28.7279,9.62651,32.7069,12,8,8,2,4,2,6,16,2,2,16,4,395.511
20.1009,36.1606,11.9207,11.8384,14,8,12,6,14,14,2,16,0,10,10,16,4714.21
29.3543,38.3079,40.3228,4.47939,2,10,2,2,4,10,10,18,12,14,6,16,728.385
30.7571,35.3573,10.7252,17.8601,14,18,0,2,10,0,4,0,18,16,8,2,567.98
48.4861,45.7492,6.92427,36.2714,18,2,2,2,10,10,16,14,4,4,14,8,589.779
57.7145,47.4894,34.1604,54.2774,4,14,6,6,4,14,6,10,10,16,2,8,388.177
31.554,47.5732,3.09566,8.83458,18,16,12,4,4,8,2,6,4,2,10,12,1243.74
55.3566,18.7422,0.352712,48.0328,14,10,10,16,18,8,8,14,12,0,12,16,2383.98
21.7832,50.1023,29.5785,25.3443,14,2,6,0,12,0,4,18,4,16,18,10,556.521
26.0708,52.3818,1.36042,4.60459,6,14,6,10,4,16,4,14,18,4,10,8,3658.15
52.4887,56.8656,59.3314,42.6191,16,2,4,12,12,8,18,8,14,10,10,18,464.198
47.406,12.615,40.3305,14.0399,6,4,18,8,2,4,14,2,18,14,12,0,559.872
9.92078,58.5101,38.4177,26.3779,16,18,8,16,12,18,2,18,6,6,8,8,978.701
30.0151,44.4926,7.66452,57.6116,16,14,6,0,4,14,16,4,0,18,16,4,577.428
25.9877,36.0013,34.4614,13.2428,18,2,2,0,8,18,8,0,0,4,10,6,281.743
25.1818,50.6045,9.25552,37.5481,10,6,14,12,12,16,8,6,18,2,10,16,1366.69
23.6532,39.9836,3.69332,33.6355,16,8,6,12,16,10,10,4,6,10,0,18,2018.08
39.4286,37.1484,52.8779,58.7691,16,2,4,12,8,14,14,6,12,14,18,14,474.203
5.41431,38.3321,27.2889,5.27865,2,0,4,18,8,10,16,0,18,14,4,6,2771.62
21.564,26.4026,49.1616,58.6163,12,16,0,8,0,2,10,4,6,2,10,4,303.383
49.0662,16.0061,34.6249,0.606887,6,6,16,16,12,16,8,12,2,0,0,10,976.324
58.8095,31.9627,17.8978,28.0679,18,16,6,18,14,14,0,12,10,4,12,0,567.986
3.23653,36.3326,21.4696,0.30861,4,18,6,18,6,18,6,10,16,12,10,8,7612.98
49.6211,42.2425,50.1629,27.3302,8,14,2,16,14,10,0,2,6,16,10,8,410.43
29.762,49.7998,45.9154,40.029,12,0,18,12,0,12,8,6,0,10,6,4,293.12
34.1579,11.3219,26.5356,3.56355,14,0,0,18,10,12,10,16,14,8,14,4,4951.85
11.8025,5.17111,30.8166,15.294,4,16,14,18,4,18,4,18,8,4,0,6,5571.08
10.68,39.0299,56.0636,20.4978,2,16,14,4,14,14,4,10,14,18,16,16,2410.44
1.42086,0.329103,11.2308,55.2211,14,14,4,16,10,14,8,14,18,4,6,8,6836.11
9.92088,0.17425,48.613,18.2936,6,18,16,14,14,0,18,8,6,6,12,10,5702.92
45.4643,17.6977,24.6068,47.1155,6,18,6,14,2,2,8,6,16,16,6,12,424.841
39.7789,44.0059,47.3156,53.6947,16,14,0,8,18,14,16,18,10,10,10,10,549.173
49.3056,19.6518,47.7768,4.99765,14,6,8,16,8,6,12,8,16,2,2,6,484.808
2.81785,19.5623,42.8956,46.6035,18,2,10,16,18,16,16,10,18,12,0,12,4231.19
15.7235,24.2191,10.5714,12.8771,8,0,12,2,16,14,6,14,12,10,8,10,5330.13
14.9333,3.18713,46.1113,32.9034,0,2,6,2,6,10,18,8,10,14,6,4,358.044
18.5133,53.1121,35.5796,26.5696,14,0,6,6,0,18,10,18,8,4,2,0,356.341
3.69975,21.7122,56.2319,30.3013,10,10,16,14,18,6,12,6,8,4,12,8,1951.98
1.75772,21.9586,58.0475,4.62412,16,12,0,6,16,14,18,12,4,10,12,0,3890.74
8.67837,57.4041,49.9282,44.0737,4,8,12,8,10,10,4,18,0,12,12,10,500
35.3122,32.3603,39.8189,57.02,14,6,12,8,2,8,2,0,2,10,6,6,261.109
36.2193,37.5244,12.1891,22.5977,4,14,16,10,18,2,4,16,4,18,4,8,1456.98
43.5453,45.5123,45.5522,56.5898,18,12,8,18,4,8,2,4,2,6,0,16,346.789
14.6277,27.2934,19.69,30.5705,14,6,18,12,10,14,4,10,0,6,10,6,2270.38
7.86708,42.0658,19.3072,16.4558,4,0,6,18,0,10,10,10,0,14,10,14,1481.94
26.1918,45.9027,5.93099,22.1073,10,18,18,14,16,4,16,16,0,0,0,10,2752.84
15.9028,38.6407,54.4357,21.1054,12,6,16,16,8,14,2,6,2,12,12,0,447.882
46.7386,16.487,16.4484,28.4626,18,2,6,18,2,10,10,2,8,14,10,4,454.217
32.3142,45.5484,52.1012,24.6166,16,18,8,4,2,6,6,12,4,0,18,4,423.853
27.6975,32.473,13.3376,5.23659,10,12,12,8,0,6,8,16,4,0,4,6,1153.6
31.2482,8.43606,4.78423,8.544,16,14,14,2,2,16,14,16,0,10,14,4,7361.96
6.35628,29.9681,33.798,22.805,6,16,4,10,0,2,10,8,12,2,4,6,399.807
14.1637,28.5232,49.0337,10.0957,0,18,16,18,2,8,18,4,4,4,2,2,475.583
59.8877,32.5995,40.1339,10.32,18,16,10,18,8,10,18,0,10,4,12,12,559.978
56.9175,31.7244,32.0338,11.4014,16,10,2,12,2,0,0,16,18,2,12,12,494.548
56.2398,41.7575,58.6937,5.74382,14,12,6,18,18,6,2,14,0,16,6,2,541.465
49.7209,38.9457,20.727,58.5529,18,14,18,12,6,18,18,6,10,0,4,10,658.86
50.2777,36.778,7.46948,19.5224,12,14,14,8,8,8,0,12,12,12,10,18,1980.13
13.8806,11.7935,33.8346,38.8071,10,2,18,8,2,16,2,4,0,6,8,4,483.932
14.508,55.7635,17.8889,58.2383,10,16,2,16,14,18,16,6,16,14,4,18,1124.21
7.83817,36.0989,55.0284,22.27,10,18,16,16,0,6,18,8,8,10,6,6,777.375
56.643,38.1995,18.4515,34.7289,2,6,14,12,4,16,12,12,4,12,12,10,569.404
36.6816,8.42957,15.7045,5.88326,2,8,4,12,2,6,14,12,12,4,2,4,2042.29
26.9563,54.7115,36.1034,9.64265,18,10,2,4,0,18,0,14,10,8,8,10,610.878
54.0015,43.833,20.9327,35.3345,0,0,10,16,2,6,0,8,12,14,4,16,335.151
56.2696,2.38329,35.8805,43.8102,14,18,6,12,6,12,0,8,18,8,14,6,655.072
58.3259,2.86827,27.0632,51.1135,18,14,6,4,2,18,8,6,0,12,16,10,503.352
1.67113,6.69532,28.1841,50.836,14,4,4,14,2,10,10,2,10,4,2,2,598.998
27.8089,44.7909,41.4707,37.6759,0,16,18,6,0,4,16,18,10,4,10,14,498.739
7.90015,57.8876,17.2679,1.50539,12,4,16,8,10,10,4,6,0,10,12,8,2155.29
7.78631,4.54836,4.3413,4.21817,12,18,6,2,8,14,18,16,4,14,6,10,11189.8
29.947,39.2921,22.4305,8.79659,10,8,12,4,8,16,8,16,12,2,6,0,735.984
8.4678,58.3418,30.4357,33.072,0,0,2,6,18,12,2,12,10,0,4,18,433.55
31.0466,40.0989,21.5692,53.3124,0,2,8,0,14,12,18,12,6,8,10,6,477.815
36.828,8.65782,11.9912,55.4174,14,12,18,6,12,14,4,6,8,16,4,4,1264.27
17.1834,22.1295,49.8688,4.21961,6,2,0,14,10,4,0,8,10,8,2,18,534.745
11.9264,46.8368,45.8755,29.6089,18,14,10,0,0,2,16,12,14,14,4,0,493.853
8.3975,16.7792,7.48417,26.3695,18,0,10,16,12,6,14,14,6,8,10,2,6091.4
53.4584,35.286,11.0005,25.6867,10,4,6,6,6,18,14,12,16,8,2,2,664.976
54.3806,55.2984,59.4277,41.1378,4,8,8,6,6,12,0,6,12,4,8,18,411.203
12.5682,33.0271,27.1348,54.6141,6,0,0,10,6,18,18,6,10,6,18,14,516.916
30.7333,53.9012,37.7903,41.0644,6,14,18,8,12,0,2,2,14,12,14,2,422.198
27.5649,23.3252,45.9992,7.7729,16,12,2,12,2,0,6,6,14,12,4,18,679.555
5.36545,57.1944,6.74115,18.4614,6,14,4,4,12,0,6,14,16,16,16,2,2992.45
56.2874,2.56086,20.3911,53.9251,6,2,14,10,2,8,4,0,14,12,14,4,494.035
38.5492,15.8808,28.224,0.368597,6,18,12,4,6,0,6,14,16,4,18,10,3653.4
33.092,36.7842,52.5202,46.5298,4,12,12,10,2,12,12,4,6,6,0,4,308.135
11.2309,57.3906,3.82632,48.9433,14,4,16,0,10,6,4,6,14,10,10,8,550.516
1.50657,0.902909,55.1888,18.2679,16,2,6,8,6,16,12,2,8,12,16,18,5239.79
45.9034,19.0854,8.19088,24.1881,2,10,0,4,0,12,4,14,8,10,4,18,497.374
8.13167,48.8975,0.0628202,35.8193,8,4,10,6,14,6,18,4,0,10,8,16,1704.94
43.7081,22.1911,5.86795,42.6957,10,6,10,2,16,2,0,12,0,16,14,10,452.661
3.59598,17.5591,36.179,20.8424,14,10,12,0,10,12,16,0,14,18,8,10,5070.03
36.6598,1.66665,51.3692,21.6961,6,8,6,2,14,4,16,18,12,4,10,6,545.738
52.8341,43.5462,0.159996,49.0458,8,8,0,10,16,12,12,16,0,8,4,16,676.285
58.8547,10.9155,37.0576,27.4614,10,8,18,18,2,6,0,0,2,4,12,18,547.286
23.845,22.4742,23.8396,52.9418,6,6,14,16,18,2,0,0,4,14,0,14,496.884
9.88198,6.35952,24.4223,4.78958,16,2,16,12,2,18,2,10,16,8,16,6,8341.89
41.907,51.5748,58.2847,31.3198,12,10,4,18,6,6,12,14,6,6,10,4,372.156
10.7875,46.1643,22.7898,47.7781,2,4,14,16,8,12,10,4,10,18,14,14,523.1
53.4786,14.4825,47.677,6.58377,8,16,2,16,6,18,8,10,12,6,4,10,604.869
57.2938,57.2571,40.5117,59.793,4,18,14,8,8,10,6,0,4,6,2,6,346.161
3.29169,3.5122,49.6011,5.43003,0,10,6,2,2,12,2,18,8,2,16,2,2322.96
12.3213,23.857,44.1217,13.3664,0,18,4,8,4,6,10,10,10,12,8,6,766.614
45.4221,29.5213,24.2012,9.26773,2,18,10,0,8,10,12,18,12,0,14,14,1606.17
19.8668,1.10726,9.70001,8.12543,0,18,18,8,14,10,8,16,4,10,6,0,7797.37
43.2185,13.8143,36.6373,43.754,0,4,4,14,0,16,16,6,6,18,6,8,347.553
6.664,41.8722,6.62855,46.1223,4,10,12,8,0,14,14,0,14,2,10,18,1105.05
0.151441,25.2696,25.8926,56.9652,12,12,18,18,10,6,14,18,12,2,18,2,4088.5
32.5279,36.6253,22.2567,29.0381,16,14,8,4,18,14,16,18,4,16,14,6,3342.19
21.8241,17.233,14.3488,20.0323,0,6,10,16,18,10,12,0,14,8,10,4,3921.67
39.787,0.894743,37.9375,54.8157,6,18,2,0,0,8,10,0,0,0,4,16,274.638
47.0712,25.6069,54.5963,20.7886,14,8,12,18,12,6,16,18,18,8,6,2,613.967
55.3145,31.3876,11.4148,28.7438,4,4,0,12,6,12,16,6,4,8,10,0,412.14
0.391378,37.889,20.2724,38.4183,12,14,6,8,8,10,10,18,18,0,4,12,2938.28
10.7779,4.10864,53.9949,51.9588,12,4,18,2,2,4,10,10,16,18,16,10,893.993
10.5833,33.722,6.26192,4.08961,10,12,0,8,0,12,4,12,18,2,4,12,4443.62
50.2928,51.0872,23.2036,43.3013,10,0,6,0,4,6,0,8,18,8,0,2,247.114
18.9928,12.7648,37.9276,8.62121,8,4,10,2,10,0,2,10,14,2,10,4,449.203
1.38972,17.0944,25.0508,9.38787,18,10,4,18,12,6,0,6,8,8,10,16,6790.52
32.8034,46.488,3.60248,6.93279,12,16,4,0,14,18,16,18,10,4,10,12,5113.47
1.12979,28.3232,47.4557,7.73212,18,12,14,18,14,10,16,18,14,0,10,4,6909.17
26.2034,1.0023,45.6827,29.3817,16,6,2,0,2,2,6,4,4,0,16,14,347.117
27.1724,26.0617,18.6707,58.1552,4,16,16,14,14,6,14,18,14,18,10,18,3899.38
0.570949,55.9395,35.5784,5.72249,4,2,4,0,4,14,4,6,8,2,12,16,704.972
13.9689,55.9549,53.827,49.6869,18,8,2,10,4,16,8,18,14,14,2,14,607.5
40.3713,40.3624,11.1292,28.5849,2,18,10,0,10,2,2,0,4,16,16,14,432.361
15.292,32.0054,15.5499,46.5352,2,0,12,8,12,8,0,12,12,2,6,6,377.482
17.6775,45.4568,11.7736,58.4262,4,16,14,8,12,18,0,2,12,4,12,4,537.35
7.51187,11.9842,58.3379,25.655,2,6,14,10,16,4,4,14,4,16,4,12,968.834
56.3846,16.2625,24.4706,37.0413,6,4,10,2,14,14,10,6,18,12,18,10,653.004
13.1346,12.8371,52.5558,45.5739,16,18,10,0,6,18,6,2,8,10,2,8,682.716
41.4176,45.0294,28.8965,24.0235,0,18,18,0,18,18,4,0,12,12,18,10,662.277
3.70081,39.4332,54.6149,32.3202,6,18,14,12,10,18,14,16,6,16,12,14,3270.36
51.3115,12.086,28.8966,25.0138,8,4,2,12,16,0,6,4,18,10,4,12,462.202
58.4557,24.4685,2.87735,59.5633,14,10,0,4,6,4,10,10,12,12,2,4,443.653
39.9693,4.08386,57.4365,55.8156,12,16,0,2,4,4,12,16,4,10,6,18,428.652
16.1273,31.5258,53.7174,8.28248,16,18,4,8,10,4,18,10,16,14,18,4,3699.27
42.2964,55.6689,47.8649,45.5085,0,8,12,12,0,18,16,16,8,0,2,16,451.47
53.7546,33.5405,15.4007,0.283655,12,4,12,4,2,4,2,16,0,18,8,14,649.346
11.9507,35.1817,58.3715,50.2092,8,16,10,14,14,12,14,14,8,16,2,2,595.698
11.4289,24.8911,24.3528,37.3238,8,4,14,8,18,0,4,0,12,4,2,18,524.765
12.522,36.7059,56.6848,20.7775,0,12,8,14,8,18,14,12,10,2,18,16,1185.39
