x1,x2,x3,x4,omega1,omega2,omega3,h
6.6895,7.58643,2.20381e-07,3.98836e-07,1.32,1,3.8,92
5.38984e-08,10.5939,2.66868e-08,7.64048,3.4,0.8,3.88,192.06
7.56245e-07,10.3219,2.98415,2.78159e-08,3.08,3.8,1.44,208.886
1.46578e-08,11.2686,0.913044,4.41851,2.64,1.4,2.6,156.43
1.81318,7.45924,0.809693,1.91789,0.24,3.6,0.08,95.3569
4.36143,3.03844,4.52223e-07,9.18611,1.36,2.12,3.96,122.699
4.62231,3.04195,2.38642,2.38343,1.52,2.28,1.4,104.801
4.67307,4.1234,3.53861e-08,7.40092,3.2,1.92,0.88,179.381
1.95761,5.6548,2.2575e-08,10.14,2,3.96,2.16,197.36
1.63294e-07,3.78706e-07,3.47388,10.7363,0.52,1.56,1.08,50.048
3.07718e-08,9.85013,9.77511e-09,8.50818,1.68,0.92,3.36,115.56
7.98162,2.6553,1.19333e-08,3.59945,3.44,0.24,0.2,144.16
1.06262e-08,8.73307,2.83984e-08,9.81142,3.44,3.24,2.68,254.967
6.54529e-09,6.18909,4.03194e-09,12.7794,0.56,3.96,3.56,150.031
0.272765,4.20794,1.38713,10.9371,0.92,2.88,0.64,105.618
6.13769,5.13591e-08,4.67809e-08,9.77051,3.4,0.44,3.52,162.473
6.29918e-09,7.30977,5.4103e-09,11.4719,2.6,1.8,2.76,178.02
2.93882,3.7925,9.36453e-09,10.6774,3.36,0.68,0.32,156.306
1.54029e-08,2.29833,3.36914,8.33424,0.44,0.32,2.56,28.416
5.7767,6.06202,0.171752,2.84179,2.76,2.2,1.76,169.252
2.45571e-08,8.4975,6.3327e-08,10.0863,0.2,0.88,3.04,46.44
7.46912,5.32023e-08,3.88913e-08,7.55146,2,0,0.92,83.68
1.99938e-08,10.8126,2.76951,1.50594e-08,3.64,2.4,1.44,199.076
1.09957e-07,10.8807,2.27524,1.23851,2.28,2.08,1.88,137.642
5.24537,5.27943,1.91189,3.76574e-08,2.08,3,1.2,144.705
3.0117,5.9922,2.9961,3.84248e-08,2.96,0.6,0.44,110.707
1.08893e-08,1.99304e-08,3.29008,11.2265,2.92,0.48,1.64,113.193
1.86816e-08,2.58746e-08,2.63957,12.9612,2.04,3.56,0.76,178.666
8.45109,0.478749,1.37169,1.69847,2.32,2.84,1.4,155.586
5.43516e-08,4.84612,2.55092e-08,14.3462,1.32,0.68,2.28,88.02
6.40948e-07,7.33539,4.06646,0.598146,3.52,3.32,3.76,214.938
11.4111,0.39257,0.196285,1.09523e-07,0.28,2.52,3.12,82.5897
3.44188,3.53263,3.06998,1.9555,3.76,3.16,2.16,212.625
6.87896,2.43691e-08,1.06438,5.69672,2.64,1.6,2.8,146.685
0.779546,8.30911,1.3224e-08,9.00679,3.68,1.64,3.2,220.382
5.34671,9.50471,1.03536e-08,4.69289e-08,2.36,3.8,3.96,205.86
5.32032e-08,0.773281,4.72267,6.50405,0.2,1.36,0.32,33.536
3.87106e-08,11.45,2.11564,0.999914,3.8,1.84,2.36,203.797
0.0735463,6.74116,2.70194e-07,12.0127,0.24,0.32,0.28,20.3323
3.2259,9.18888,1.21901e-08,3.90314,0.76,2.92,3.16,116.062
1.44073e-08,13.9793,1.90279e-08,3.69083,0.84,3.96,2.96,158.04
5.14934,3.08024e-08,8.98607e-09,11.4178,3,1.04,1.44,151.216
5.20217,9.71118,1.56056e-08,1.10754e-05,1.92,3.36,2.84,170.453
3.10906,9.11447,6.79263e-09,4.18469,3.44,3.04,1.84,229.615
0.396761,15.1768,0.612185,3.95284e-06,0.92,1.28,2.04,75.3757
2.82424,4.91169,3.17913,1.08493,0.64,0.24,1.92,31.232
6.29678,0.282489,7.16956e-09,9.17579,2.84,3.08,0.2,188.32
9.29962,3.85768,3.86058e-09,1.68177e-08,2.28,1.4,2.92,136.48
4.2217,8.35334,1.84408e-08,3.21826,1.36,2.4,2,120.769
10.9112,5.46235e-08,5.72351e-06,1.81466,0.88,3.72,0.48,126.4
3.42628,11.3544,0.391018,3.89299e-08,2.68,1.72,3.32,162.04
6.90176,0.310158,0.902198,5.72935,1.88,3.12,3.88,159.686
6.12191,7.41683,0.428942,5.40679e-08,2.52,3.68,3.8,202.613
2.97663,9.06717,1.45716e-08,4.4606,3.76,2.28,2,224.877
5.98426,1.61918e-08,7.21656e-09,10.0262,2.36,2.32,1.92,158.684
6.40142,1.29086e-08,3.03129e-08,9.33096,0.16,1.2,1.6,41.6
1.80642e-08,2.45318e-08,3.30248,11.1934,1.84,2.68,2,138.138
3.5998,1.83549,1.56313e-07,11.8589,1.52,2.92,3.56,151.985
6.81268e-08,9.28912,6.07449e-09,9.16269,3.36,1.16,3,196.02
7.58786,6.30305,7.26907e-09,1.82162e-08,1.48,0.88,3.08,92.64
4.51298,10.6957,2.85121e-08,2.7143e-07,1.96,3.88,0.24,176.581
4.74928e-08,14.211,1.07433,0.555655,3.04,3.84,3.16,240.734
5.74651,3.4667e-08,2.58987e-08,10.4225,0.96,2.44,1.68,103.68
9.94001e-09,5.70365,8.99643e-09,13.3457,3.28,1.92,1.16,205.316
5.07451,0.985049,1.61862e-08,10.3933,1.8,2.32,1.88,135.663
4.71953,1.37497e-08,5.35914e-09,12.1341,1.2,1.24,2.88,90.1807
1.23284,10.6017,7.55446e-08,5.57664,1.36,0.6,3.36,86.3558
0.101366,2.0922e-08,2.47832,13.2222,3.96,1.84,1.48,228.138
6.54076,5.20392,1.02865,0.284431,2.48,3.64,1.6,184.806
7.54741e-08,7.05861,2.72981e-08,11.765,3.32,2.72,2.32,234.581
11.3627,7.98787e-08,4.27521e-08,1.06217,2.2,1.08,3.64,128.48
5.87977,8.74319,8.03745e-09,1.37187e-08,3.4,1.88,3.4,196.12
10.3511,1.47332e-08,7.06414e-09,2.74818,2.44,1.16,2.08,133.76
3.87246,8.90783,1.18254,1.22796e-07,3.64,0.16,2.24,149.432
6.89198,6.74275,0.242559,2.74323e-08,1.2,2.68,0,110.38
6.97088e-08,0.915307,4.14303,7.88406,1.12,2.72,0.16,88.576
1.37604e-08,4.99262,4.30074,2.70665,0.32,1.72,3.32,55.265
7.10657,3.59238,1.18623e-08,3.96461,1.28,3.24,2.36,138.4
5.25588e-08,12.1878,7.9358e-09,5.78087,1.6,2.28,3.64,149.94
9.35933e-09,4.7755,1.60764,10.1415,3.84,3.12,2.72,254.562
7.21608,2.5949,0.98418,2.32133,0.48,2.24,0.84,70.0599
2.24143,4.46339,1.26766,7.67657,2.68,0.76,2.64,127.144
0.287411,2.263,2.75856,9.52466,1.8,1.16,3.64,98.467
9.17383,4.03738,1.20414e-08,7.10941e-08,2.96,0.64,0.52,135.84
6.78927,7.4439,2.18568e-08,5.378e-08,2.2,1.08,0.4,115.52
7.22133,1.56986,5.29861e-08,6.13295,3.48,0.8,3.28,171.689
4.65027,9.81928,7.28215e-09,0.793733,3.92,0.6,1.2,176.535
3.42467,1.88645,2.34466,5.83892,1.88,1.32,2.88,101.285
9.44658,3.64775,3.73266e-09,1.76222e-08,1.84,3.52,2.24,167.04
2.7304e-07,6.49854,1.16967e-08,12.4184,1.36,2.68,1.92,142.2
7.64411,4.86985,0.591873,4.24744e-08,1.4,3,1.72,130.145
3.75785,0.763499,2.58032,5.96531,0.56,0,0.8,20.48
1.03131e-08,9.35177,3.15089,0.687211,2.88,3.24,1.76,185.447
5.89387,2.16341,9.06095e-09,7.65291,2.72,3.64,0.12,198.098
6.87282e-08,7.01769,1.05553,8.99795,2.84,0.56,1.12,134.238
6.3721,8.03985,4.7258e-09,2.90472e-08,3.36,3.08,0.2,209.424
5.60462,0.231257,1.18448e-08,10.3892,0.96,1.28,2.68,79.84
1.57407,8.87044,5.42451e-09,7.02771,0.48,2.8,0.6,94.2178
2.47509e-08,8,4,6.09587e-08,3,2.68,0.84,164.34
3.7161,1.06789,3.20677,4.00924,0.48,3.68,3.32,104.15
4.00443,5.97549,8.8818e-09,6.35454,3.08,0.04,2.84,136.498
1.64306e-08,0.727435,4.72726,6.54531,0.2,3.44,2.36,82.1999
1.25075e-08,3.95768,2.21458,9.47717,1.32,2.76,2.84,123.31
2.65007e-08,6.30469,1.89007e-08,12.6445,0.04,2.52,1.12,74.88
0.974542,1.89504,4.22068,4.90974,1.6,1.36,2.36,85.8058
3.3329e-08,12.4703,6.11919e-09,5.45135,1.32,2.52,3.68,144
9.43655e-09,1.93847,4.60615,5.45537,2.84,3.16,3.48,181.019
5.328,7.99964,2.63539e-08,1.78709,3.2,2.52,3.16,203.876
1.37491e-08,7.75103,1.92927e-08,10.9571,1.12,2.56,0.52,121.86
3.06543,12.188,7.84978e-08,0.671587,1.44,1.64,2.28,107.264
5.77584,3.01019e-08,1.99403e-08,10.3736,3.16,3.68,0.52,227.157
5.52123,1.49095e-06,0.365212,9.82404,0.56,1.88,0,64.5983
2.45446,7.56623,9.49877e-09,7.08197,3.92,2.04,3.24,233.788
0.53778,9.56104,2.98093,1.90041e-08,2.68,0.52,3.24,111.216
1.27197e-08,2.82625e-08,4.8,7.2,0.52,1.6,3.32,59.456
7.6914,2.80589e-08,9.97789e-09,7.181,3.68,1.52,2.16,192.32
1.61806,5.02861,3.46264e-08,11.4365,3.96,1.16,1.04,206.11
0.659362,11.7228,6.3329e-08,5.22441,3.28,0.16,2.24,158.703
8.63796e-08,9.5987,5.19582e-08,8.80151,1.68,3.08,1.72,166.5
9.17449e-09,10.5693,1.8742e-08,7.66919,3.32,3.88,0.68,257.22
9.36608,9.08389e-09,1.09278e-08,4.38986,0.52,2.64,3.84,99.52
2.83736,6.96059,2.68139,3.29286e-08,3.76,1.68,3.8,186.33
4.66858e-08,7.51709,4.04829,0.434621,0.88,1.48,0.32,57.6
7.87607,3.57683,6.3076e-09,2.70026,3.32,1.16,1.72,167.52
2.22743,3.84559,1.89745e-08,11.8011,3.6,1.4,3.12,204.75
6.99621,2.43849,1.56993,1.30825,0.68,2.64,0.04,81.0083
1.36765,0.19489,2.97173,9.56858,1.16,0.64,2.12,56.9506
2.13122,4.9751e-08,2.30124,10.3113,1.68,1.52,2.68,100.149
1.15782e-07,1.89713,2.98436,9.8284,3.32,3.28,1.04,215.194
7.20795,3.22768e-08,5.32632e-07,7.98675,0.84,0,0.12,34.08
2.01274,8.49598,0.78055,4.65198,3.52,2.2,0.2,198.489
4.09979,5.74658,0.232073,5.84381,2.08,1.2,1.36,115.737
4.14263,6.88569,6.30261e-09,5.06231,0.32,3.4,2.28,104.449
7.88606,5.87706,6.43616e-09,2.87536e-08,2.16,1.04,3.24,124.32
2.22143e-08,9.69855,8.82927e-09,8.68503,2.16,0.48,1.68,117.72
7.96467e-08,8.31305,0.600204,8.7009,0.52,3.28,2.08,113.934
0.140851,9.8127,1.72759,3.71019,2.44,1.84,3.32,151.257
4.14737,5.83736,1.15989e-08,6.27747,0.52,1.72,2.64,73.0063
2.14863,1.02532,1.6028,7.22325,2.28,3.16,3.64,183.283
3.1051e-08,2.1844,4.19829,6.25609,1.92,3.96,1.84,160.207
4.19388,11.1516,3.22097e-08,4.04065e-08,2,0.52,1.16,97.12
6.37003,3.11997,6.43414e-08,5.74332,0.44,2.68,2.36,91.36
12,4.46261e-07,8.9249e-09,5.47449e-08,3.4,2.08,0.16,186.56
2.94412e-08,6.12325,2.54012,6.08255,3.16,2.88,2.28,197.198
5.68416,9.02262,5.15992e-08,4.00914e-08,2.44,0.08,0.4,101.12
1.09015,11.371,2.00554e-08,4.91696,0.4,3.12,3.72,114.91
1.40251,7.05609,4.73819e-06,9.43036,1.4,2.12,3.44,128.712
3.8969e-07,4.24833,3.38531e-08,15.0436,0.52,1.24,2.32,67.32
5.28316,4.80134e-08,1.41134,7.43116,0.72,0.6,1,38.4869
5.5804,0.265271,8.42541e-08,10.3899,3.32,2.28,0.04,187.759
1.88967,6.62555,1.47442e-08,9.12075,1.68,3.64,2.72,177.091
8.01168e-08,9.67349,2.51764e-07,8.71426,1.44,2.2,0.12,124.74
7.52448,2.98368,1.49184,2.59032e-07,3.96,3.04,3.64,234.797
3.10722,0.195894,3.45647,5.3755,2.68,0.12,3.12,100.019
4.28871,4.64649,0.27059,6.70966,0.04,2.4,3.2,71.1135
1.44922e-07,5.11064e-08,4.60039,7.73229,0.76,0.44,0.28,33.664
9.85165e-08,9.12238,2.31703e-08,9.35722,2.64,0.96,0.72,147.96
1.40416e-08,9.94731,3.77453e-08,8.39481,2.76,0.92,0.32,150.48
3.45126,2.21747e-08,1.28675,10.8166,1.24,1.88,3.84,103.269
3.84211,11.144,0.0872555,0.362477,1.16,3.24,3.48,140.534
3.37093,4.32225,2.11358e-08,9.33915,1.72,3.16,2.28,159.427
0.137505,2.69087,1.36081e-08,16.6315,2.28,1.04,2.88,148.782
11.8325,0.2393,1.29016e-07,6.96969e-08,0.44,3.28,1.24,101.28
0.962784,5.88938,2.19396,5.67386,2.4,3.08,3.16,173.558
2.28745e-08,0.080849,2.23179,13.9542,1.56,2.24,3.68,134.324
6.39879,3.29919e-08,1.44296e-08,9.33534,3.84,0.72,2.68,182.862
1.75965,2.16813,0.873491,12.2085,3.4,0.84,2.88,170.805
1.15458e-07,0.333124,3.33593,10.7156,2.12,3.28,2.28,169.841
2.50698e-08,3.40891,3.96731,5.44346,1.6,0.88,3.08,80.0225
0.250663,9.43617e-08,4.52021,7.52833,1.84,3.72,1,147.897
4.52709e-08,7.08321,9.93845e-09,11.7363,3.84,2.12,0.24,231.12
12,6.44927e-08,7.74066e-09,3.90524e-08,2.76,0.16,1.84,121.6
3.80311e-08,5.17395,4.28261,2.54345,0.32,1.72,3.32,55.2886
4.56104e-07,8.36377,8.9869e-08,10.2423,3.8,3.6,2.12,278.896
2.14535,7.8629,2.71914,4.50398e-08,0.96,1.28,0.6,57.3127
2.12593,9.13211,2.3263e-08,5.80265,1.32,0.12,1.92,63.977
2.97535,6.35595,7.09817e-09,7.6258,3.12,0.84,1.16,153.423
1.30001e-08,8.86254,0.876999,7.32171,0.08,0.92,2.84,33.9634
8.53693,4.94724,1.22999e-08,1.49652e-08,0.24,1.8,1,56.8
4.50938,1.7858e-08,1.45818e-08,12.4844,3.32,1.44,0.08,170.056
5.92114,8.68408,4.57129e-09,1.23056e-08,3.92,1.48,0.64,194.939
5.27045,0.540278,0.458686,9.14668,2.4,3.28,0.4,172.826
3.24626e-08,12.8476,2.95427e-08,5.01108,1.64,0.24,3.2,94.68
1.52588e-07,5.52273,2.09697,7.96491,2.4,3.84,0.32,185.859
2.55592,2.39661e-08,0.203329,15.1979,3.36,3.12,0.68,248.485
5.84341,6.17681,1.14551,1.70395e-08,1.88,1.96,1.48,118.996
7.26042,6.77083,5.86043e-09,2.82414e-07,2.36,3.2,2.72,182.59
3.01081,0.801304,3.51554,4.67234,2.12,1.04,1.32,92.8036
2.62781,3.99384,8.95069e-09,10.9608,1.32,2.92,0.2,128.617
5.67315,1.05202e-07,0.271376,9.82109,3.12,1.28,2.36,164.012
1.08739,5.16652e-08,1.92497,13.0544,0.08,2.72,0.2,59.7842
0.53953,7.52033,6.68189e-08,10.3271,1,2.28,0.28,105.122
4.85497,2.777e-08,1.6148,7.60226,1.04,3.32,3.12,124.196
9.55895e-08,10.3974,4.05664e-08,7.86975,3.52,0,3.08,172.26
7.82153,0.191757,8.95301e-09,6.7404,3.88,3.4,2,246.796
5.30332,1.96221,2.48245,2.25202,3.32,0,0.48,114.86
5.67412,4.21725,2.10862,4.0695e-08,3.28,2.04,1.76,170.331
5.55722,6.06882e-08,2.57711,3.86567,2.84,3.68,0.96,185.143
2.89348e-08,3.31405e-07,3.1533,11.5912,0.88,0.2,1.48,36.736
1.80266e-07,0.0483751,4.79516,7.15646,2.48,2.76,2.64,152.721
4.54215e-08,7.68709,1.01529e-07,11.0317,0.92,1.56,0.2,84.42
5.61549,0.614424,2.49236,3.27773,1.92,1.12,0.24,86.5327
6.69611,3.48338,1.13143,1.75874,1.68,3.44,0.56,142.949
5.78524,4.09621,2.07628,0.0422611,0.48,1.44,1.16,47.523
4.46865,2.45935,1.12951e-08,9.68302,1.16,3.36,1.6,134.394
1.0233e-08,8.44915,1.82359e-08,10.1427,0.2,2.28,0.12,71.1
8.31706e-09,9.05137,4.67678e-09,9.44007,1.56,0.52,3.64,100.62
6.34258,1.9358e-07,7.05978e-09,9.42904,3.12,2.72,3.76,210.006
1.14297e-08,3.44776,4.45522,4.09701,2.84,1.12,3.04,125.42
8.01995,2.77824,8.55037e-08,3.39214,1.68,3.72,0.2,157.28
1.63561e-07,3.34662,3.06383,7.9254,0.56,2.96,2.36,88.9301
5.92079,1.09941e-07,1.82204e-08,10.132,3.24,2.76,2.44,209.973
1.0247,7.38291,5.74028e-07,9.67877,1.04,0.84,2.48,75.5165
5.26686,4.7307,5.87639e-09,5.70275,2.2,3.92,2.32,195.079
9.1658,8.47779e-07,8.68802e-09,4.72366,3.48,2.96,3.2,223.751
2.57964,3.36792,3.43135,2.62109,0.72,2,3.48,74.8854
5.46636,7.22388,0.701846,0.589953,3.92,3.64,3.4,258.021
3.85334,4.65494,2.16123,2.38372,0.92,1.4,3.88,72.6948
1.74604e-08,11.3427,1.09463,3.84783,3.84,3.6,2.36,266.39
7.07461,3.25825,1.64433,0.0228049,1.76,1.4,0.16,91.4854
6.15602,7.1533e-07,1.92008,4.61975,3.36,3.36,0.44,201.439
1.38215,12.1765,1.36795e-08,3.49053,0.28,1.68,0.6,55.9535
5.80654e-08,10.4732,3.12222e-08,7.78122,2.68,3.8,2.04,232.38
5.01032,9.98525,1.48826e-08,8.04282e-06,3.68,2.4,0.6,210.709
7.19704,3.19285,1.25113,0.943603,0.68,2.92,1.04,93.2586
0.556803,6.68152e-08,4.57728,6.86592,1.72,3.36,0,121.965
6.14443,6.54934,0.716311,0.208228,3.28,2.76,2.96,204.619
1.98742e-08,2.39405e-08,4.19429,8.81523,0.48,1.32,0.72,43.008
0.901899,6.07585,5.91334e-09,11.4083,2.36,0.64,0.96,123.291
2.40264,12.9076,7.21489e-09,0.936746,3.32,0.72,1.04,161.507
7.46546,6.47792,2.09939e-08,3.99502e-08,1.92,1.76,3.76,134.08
2.02474,8.97996,1.7237,1.55227,2.32,1.92,3.88,144.025
4.89237,6.31311e-08,1.06098,9.01677,0,2.44,2.56,63.7073
1.41525e-08,6.24721,4.17528,1.57751,1.6,2.32,2.52,106.752
2.65516e-08,6.32285,0.0448781,12.5037,1.52,2.64,2.56,150.969
1.66281,6.74235,4.45265e-08,9.36258,1.92,2.52,2,155.126
0.902412,3.44408,2.89514,6.75751,2.84,2,3.88,160.681
0.708944,6.4097,5.6598e-09,11.3404,0.92,3.48,0.76,135.235
4.38863,5.87793,3.85413e-08,5.82804,0.96,3.24,0.92,120.206
2.3499e-08,8.37231,8.76378e-09,10.2323,3.4,0.68,3.04,185.04
2.8626,10.3044,3.75395e-09,3.20719,0.08,2.52,3.8,80.6487
4.07599,3.9057,2.29409e-08,8.65004,1.52,2.08,1.72,118.222
2.05377e-08,1.09617,4.69038,6.21344,2.4,2.16,2.12,128.536
0.336659,5.54782,1.90958e-07,12.9664,2.44,0.96,2.48,145.197
3.21326,2.30272,1.07753e-08,11.9581,2.28,2.4,3.28,170.404
5.01833,9.97382,9.63862e-09,2.69909e-07,1.8,3.8,2.56,176.465
0.383246,6.42003,4.65482e-08,11.8712,1.8,0.72,1.64,105.904
1.79221,9.90074,6.57649e-09,5.46212,0.4,0.68,0.48,34.24
2.57773,6.28151,3.14076,8.67024e-08,0.8,2,1.44,69.4874
9.00401,2.19891,1.13754e-08,2.42793,1.28,0.44,2.76,72.8
2.00714,2.1174,3.7854,4.09006,0.6,1,0.12,38.784
5.02549,4.46871,1.83482e-08,6.41069,3.96,0.56,3.52,187.427
5.42651,5.80976,9.76401e-09,4.17777,3.96,1.92,3.68,222.4
3.42965,1.22282,0.384486,11.832,2.16,2.84,3.76,175.685
4.63823,10.5168,1.21337e-08,9.65111e-07,2.04,1.8,0.72,127.68
1.7154,5.4905,3.46632,1.49189,3.32,3.52,2.28,205.253
1.34196,2.42715,1.86277e-08,14.9317,0.36,2.96,3,107.425
4.58417,3.98373,2.56796,0.864145,3.52,2.76,2.8,198.66
1.96576,10.1002,2.20643e-08,4.94015,2,0.84,2.08,112.211
4.31444,0.378974,0.720271,10.4464,1.88,2.04,0.32,119.678
9.85188,3.33123e-08,1.23054e-08,3.58021,1.8,2.92,3.44,155.84
1.60004,11.8832,0.34544,2.54841,3.4,2.76,1.56,222.049
5.14324e-08,14.0161,1.36796,4.45518e-08,1.52,1.44,2.24,99.5765
3.09539,8.44831,7.70323e-09,4.98465,1.36,3.64,1.64,154.854
9.60014,2.51437e-08,2.34821e-07,3.99977,1.72,0.56,3.92,97.92
7.58736,5.05143,7.2627e-08,1.46106,2.12,0.36,3.4,107.04
6.93195e-09,8.18668,3.56596e-09,10.4489,2.08,3.72,2.52,205.513
2.12578,4.58701,0.555771,9.62346,0.52,2.88,3.24,102.324
6.85803,6.23928,0.484046,3.10494e-08,2.64,2.68,0.84,169.408
1.19743,4.68376,1.44021e-08,12.5399,1.56,1.52,0.4,107.053
6.43978,6.48148e-08,2.17033,3.47948,3.2,2.72,2.48,185.837
3.38641,6.69073,3.10727e-08,6.55013,3.88,1.8,2.12,215.808
2.72217,12.0537,5.98814e-09,1.40045,0.44,1.68,1.88,66.0789
2.73616e-08,2.2689,2.84986,9.75333,3.28,2.36,3.84,198.519
6.87662,4.88903,1.7047e-08,2.8351,1.2,2.96,0.64,121.6
1.35593,10.6206,2.23828e-07,5.34936,2.68,1.92,1.72,173.4
5.26391e-08,3.14447,4.48555,4.36998,2.52,1.44,1.64,114.985
5.59343,1.94678e-08,9.66849e-09,10.6776,2.32,1,1.84,124.16
4.92824,10.1025,4.6023e-08,8.2388e-08,0,2.4,2.84,69.1159
1.63122,6.18104,3.47559,0.801865,2.04,2.8,2.24,135.536
6.89336,3.85998,2.584e-08,4.00776,2.56,1.4,0.44,137.76
3.6721,0.52516,4.24008e-08,13.2671,0.68,2.12,1.76,85.9267
4.96556,3.29784,2.29244,1.7634,3.76,0.32,0.08,140.06
3.38523,2.70897,1.29331e-07,11.1975,0.36,0.04,0.2,16.16
8.57146,4.89791,3.55846e-09,1.19153e-08,3.8,2.12,0.04,203.04
5.97277,7.63898e-08,5.20563e-08,10.0454,0.76,2.12,3.16,94.0208
3.09751,2.10572,9.10955e-08,12.3808,2.48,2.44,2.84,178.564
3.17321,3.22907e-07,3.53072,5.29608,2.04,0.04,2.36,74.3274
2.36653,1.2294e-07,1.0013e-07,16.0558,3.92,3.88,2.48,321.782
6.8191,3.72624e-08,1.32903e-08,8.63484,0.2,1.12,0.52,36.96
1.27017,4.80217,1.9176,7.16693,0.48,3.56,2.84,109.236
3.74951,9.65609,0.523164,1.09028,3,3.48,3.84,223.237
11.6728,3.80935e-07,5.22861e-08,0.545295,0.08,2.92,3.08,85.6
1.17877,12.8132,1.06462,0.247661,1.44,2.6,1.2,122.273
2.25324e-08,7.01055,7.0036e-08,11.821,1.44,2.96,0.16,145.44
4.75164,10.3548,3.83569e-08,1.45469e-07,0.84,0.6,2.44,57.76
1.78691,7.83369,0.479392,6.60413,2.72,2.56,2.2,186.253
2.58021,2.47478,2.645,5.75908,1.76,2.64,2.44,125.999
3.06709,2.5862,3.31454,3.03217,1.4,0.16,1.72,53.376
3.44771,0.871977,1.31819e-07,13.2365,3.36,1.52,1.48,186.679
8.14153,1.54217e-08,1.54339,2.31508,0.2,2.6,0.56,64.5917
5.39214e-08,8.6905,1.06778e-08,9.86108,1.96,2.28,2.92,162.9
4.52881,2.33606,2.75487,2.38027,2.04,2.24,0.8,118.809
0.00337895,7.56769,0.492302,9.8526,2.48,3.84,2.56,221.2
3.92642,7.72793,3.93648e-08,4.44005,3.16,0.84,3.16,161.001
4.90644e-08,5.98071,2.97586,5.08689,2.6,2.04,3.64,151.728
0.319702,3.99549,1.5589,10.6487,0.48,0.52,2.84,37.2376
3.052,10.7169,1.6524e-08,2.41033,2.36,3.4,2.6,195.824
7.63623,3.5768,7.25258e-09,3.10002,3.68,1.88,0,192.32
3.84867,10.9382,1.06628e-08,0.82437,3.6,1.28,0.44,179.794
1.85308e-08,10.4906,2.69917e-08,7.76097,1.24,2.76,0.32,131.76
5.1285,2.8932e-08,7.13357e-09,11.4525,1.96,0.8,2.4,107.247
3.71961,6.06124,1.558,2.57453,3.96,1.68,3.08,201.203
6.23735,8.23236,1.04062e-08,1.65991e-08,3.16,3.96,0.92,228.228
12,1.5637e-06,5.29789e-09,6.65073e-08,3.48,0.16,2.84,154.4
5.4146,5.58931,1.02791,1.71371,3.36,0.04,2.92,138.817
7.453,3.72988,1.92358e-08,3.22681,0.84,0.24,1.32,44.64
1.6438,5.71091,1.88807e-08,10.5976,2.12,3.28,1.8,183.841
7.17019,6.89972,1.52549e-08,5.33541e-08,2.44,0.28,1.32,109.6
7.67312e-08,2.69028e-07,2.39726,13.6073,2.04,0.2,2,79.7583
7.02216,5.29116,0.796268,1.46142e-08,2.64,2.08,1.32,154.43
1.52276e-08,3.68977,4.43102,3.87921,2.88,0.8,1.04,111.224
4.52362,3.42841e-07,2.99055,4.48583,1.84,2.76,2.92,131.286
3.38974e-08,5.58978,1.93314,8.32354,1.24,0.32,0.56,47.8589
2.56648,5.22664,1.06424e-08,9.62478,2.72,3.96,3.6,235.174
0.315011,0.164486,1.11266,16.316,3.28,3.56,3,282.419
2.12988e-08,2.94172,4.06019,5.74082,2.44,0.04,3.08,90.6538
3.65902,1.76551,1.9637e-08,11.8419,0.52,3.56,1.8,116.058
3.95653e-08,9.93849,3.15191,6.86805e-08,3.28,2.56,0.16,176.465
0.167567,16.3189,0.0892047,0.444074,0.04,1.84,1.4,56.3735
4.09794,0.664434,3.09438,4.14324,0.88,1.28,1.04,56.1485
8.59136e-08,3.93881,4.40612,3.65507,0.8,3.28,0.2,89.216
6.47016,3.74222e-08,2.03952e-08,9.2164,0.52,3.8,1.4,117.6
2.98523e-08,12.8121,0.190009,4.54585,3.68,1,0.88,194.09
2.36464,9.03242,0.915345,3.08019,1.48,3.48,3.12,154.477
2.05552e-08,3.03046e-08,3.49591,10.6776,0.04,0.28,1.12,10.24
6.34855e-08,12.2594,1.47986e-08,5.6974,0.92,0.2,3.84,64.08
2.89628e-08,11.1733,1.80169,2.16001,3.64,1.68,1.76,193.658
2.9218,6.94908,7.83773e-08,7.02308,2.08,3.6,0.24,178.955
8.60064,4.85622,9.41651e-09,3.05775e-08,2.4,3.56,2,189.44
6.91543,2.41369,1.73535,0.935528,3.76,2.64,1.92,207.557
1.2714,4.24033,3.98997e-08,12.9339,3.52,2.68,0.2,229.633
1.84333,0.806996,3.1848,6.92156,3.72,0.56,1.56,143.412
4.60626e-08,3.58272e-07,3.99262,9.353,2.08,1.92,3.2,121.126
1.35649,6.27441,1.60651e-08,10.419,0.72,3.4,3.64,135.2
5.30712,6.97321e-08,1.64634e-08,11.1548,2.44,0.4,3.72,123.959
11.6946,1.52112e-08,1.04232e-08,0.508984,2.64,2.72,0.08,171.2
0.145671,10.2193,2.93802,2.31584e-08,0.72,0.6,2.24,42.4637
2.67507,6.57579,2.95117,2.5172e-07,1.64,1.92,2.32,101.673
1.85175e-07,9.165,9.23739e-09,9.30749,0.36,0.36,3.52,41.76
9.02605,0.982871,5.69223e-09,3.8099,2.28,2.56,1.12,157.12
8.03951,1.94502e-08,7.82026e-09,6.60082,2.44,2.36,2.12,162.72
0.465186,3.01453,4.31247,4.20781,3.64,1.04,2.76,150.583
1.74782,0.318083,4.06906,5.86503,3.08,2.04,2.68,156.149
1.5828e-08,11.6637,0.51999,5.00571,1.72,2,1.48,131.3
2.5229,7.96491,2.43854,2.11864e-08,3.04,1.04,3.64,142.991
