x1,x2,omega1,omega2,h
116.324,100.624,43.6804,26.2104,-847.493
85.914,38.858,98.7466,101.253,298.116
82.2292,170.759,119.266,156.32,592.695
191.098,188.568,108.819,96.2365,-1814.37
5.07768,59.5664,161.326,156.32,2846.8
122.604,185.207,103.763,140.321,-431.487
178.643,35.4242,113.966,116.593,-792.972
177.474,139.663,124.793,56.1052,-1733.48
23.0841,194.926,43.6804,86.034,101.929
149.623,124.775,78.0043,63.0577,-1373.65
173.401,36.9348,17.7573,101.253,-683.934
92.7178,31.6402,124.793,63.0577,83.0198
82.0551,64.5493,113.966,38.6736,-208.793
121.174,25.8253,98.7466,91.1813,-295.445
57.487,100.18,66.2755,69.3594,-79.1385
47.6701,26.8097,52.2917,147.708,1034.7
86.0856,101.446,98.7466,133.724,369.386
59.139,89.0518,52.2917,56.1052,-309.351
216.754,206.938,66.2755,127.669,-1864.07
34.5462,143.117,124.793,106.283,1116.46
139.327,16.7763,119.266,101.253,-289.548
114.075,58.4209,83.4073,111.377,-216.513
144.087,171.792,143.895,216.317,322.152
158.007,188.849,113.966,182.243,-461.265
171.405,122.118,119.266,116.593,-1006.61
0.990621,157.363,66.2755,156.32,1578.67
90.6302,99.3478,32.9622,111.377,-354.669
57.2395,63.2794,124.793,38.6736,351.232
71.7927,100.345,43.6804,106.283,-81.565
203.903,135.343,173.79,147.708,-876.196
100.1,202.729,108.819,69.3594,-830.94
175.924,124.033,124.793,147.708,-733.227
125.743,216.77,113.966,80.734,-1136.35
161.451,144.239,59.6789,106.283,-1416.37
140.81,207.574,103.763,48.1783,-1697.27
14.3277,152.949,194.04,133.724,2407.95
196.698,124.686,52.2917,127.669,-1424.41
146.195,15.1174,59.6789,140.321,-345.921
143.643,86.9826,161.326,96.2365,-357.88
184.925,164.15,194.04,48.1783,-1563.07
104.03,68.0984,130.641,216.317,1324.64
129.552,5.89296,83.4073,96.2365,-374.494
127.074,12.0602,93.7169,38.6736,-878.234
93.8778,213.853,43.6804,96.2365,-945.254
5.38088,164.48,72.3308,121.996,1188.49
192.596,184.416,72.3308,86.034,-1653.6
169.337,92.9084,78.0043,133.724,-937.081
166.741,78.2517,173.79,86.034,-716.109
56.2229,119.754,136.942,38.6736,265.13
151.907,98.8539,59.6789,48.1783,-1056.75
101.302,0.62001,88.6228,26.2104,-626.867
43.6059,74.6483,17.7573,63.0577,-171.955
174.402,157.808,119.266,106.283,-1294.43
84.9541,181.194,98.7466,147.708,210.599
29.5277,209.657,136.942,91.1813,911.112
21.0892,85.7524,72.3308,69.3594,694.285
97.4355,117.168,124.793,80.734,-167.249
30.7855,84.5318,173.79,63.0577,1476.21
110.915,125.723,52.2917,38.6736,-1071.93
203.272,159.052,93.7169,56.1052,-1599.67
105.446,208.247,161.326,101.253,-105.216
182.125,189.127,32.9622,116.593,-1480.06
99.6855,174.507,59.6789,121.996,-515.593
78.937,173.289,151.822,127.669,680.886
44.3294,83.6691,108.819,75.2075,707.656
14.3651,130.709,78.0043,147.708,1475.72
41.8557,171.928,113.966,182.243,1520.97
148.569,195.782,43.6804,156.32,-1037.81
14.9476,155.185,119.266,48.1783,784.645
125.115,79.427,88.6228,167.038,132.795
17.3481,139.146,136.942,121.996,1720.53
112.371,69.0121,32.9622,133.724,-314.225
17.2495,0.318545,43.6804,133.724,1462.28
95.4064,83.0296,124.793,26.2104,-539.405
46.2061,160.392,143.895,156.32,1528.87
6.8504,124.607,113.966,63.0577,1148.5
41.4483,52.2902,17.7573,182.243,1139.53
125.938,29.3693,216.317,133.724,1116.05
5.22073,76.7741,130.641,156.32,2468.53
143.611,188.173,72.3308,121.996,-1109.3
181.072,62.7812,78.0043,133.724,-980.857
185.005,202.522,103.763,167.038,-1107.2
64.8766,173.362,124.793,116.593,552.626
7.40033,36.331,52.2917,116.593,1410.31
27.5957,71.303,173.79,116.593,2121.89
66.2507,49.3332,108.819,48.1783,180.124
27.0035,101.134,194.04,182.243,2872.23
15.9672,148.285,216.317,56.1052,1843.68
44.4258,184.136,173.79,96.2365,1164.05
133.205,200.542,124.793,116.593,-752.352
117.632,170.717,78.0043,63.0577,-1231.11
7.62665,151.107,78.0043,106.283,1101.17
163.301,208.79,103.763,101.253,-1486.26
56.8878,10.6766,43.6804,56.1052,-16.0005
103.68,34.0344,173.79,106.283,798.355
80.0294,88.6968,17.7573,116.593,-202.729
108.933,8.71978,130.641,96.2365,273.098
91.669,197.289,88.6228,182.243,281.641
183.113,78.605,88.6228,86.034,-1365.85
173.986,106.337,43.6804,140.321,-1195.86
104.788,2.44476,17.7573,63.0577,-399.274
169.647,100.751,83.4073,86.034,-1414.36
27.9174,53.8592,83.4073,147.708,1593.21
201.171,2.55236,103.763,75.2075,-1136.71
164.291,134.85,130.641,133.724,-718.389
201.462,117.473,83.4073,26.2104,-1223.62
74.4131,89.8643,103.763,86.034,199.083
37.9654,104.38,52.2917,75.2075,174.093
66.535,52.8985,93.7169,5.96032,-412.452
203.634,168.506,32.9622,38.6736,-1066.01
112.49,112.03,17.7573,147.708,-439.35
16.4353,204.499,173.79,111.377,1737.84
215.919,64.416,143.895,5.96032,-1419.45
9.11974,73.5269,43.6804,63.0577,609.118
67.7893,84.9639,143.895,5.96032,-61.5117
15.3321,107.831,113.966,140.321,1835.57
92.7408,201.323,130.641,167.038,502.158
28.9523,88.0829,143.895,38.6736,952.21
189.108,156.495,59.6789,140.321,-1512.21
126.205,175.008,143.895,182.243,289.646
1.7788,167.32,124.793,69.3594,1240.22
80.6279,165.264,66.2755,133.724,-54.9503
153.166,199.389,216.317,75.2075,-639.286
116.702,166.481,216.317,133.724,733.855
47.7107,58.4571,72.3308,182.243,1453.11
141.448,84.5518,113.966,80.734,-827.346
143.423,68.9818,124.793,182.243,287.337
105.741,173.244,136.942,167.038,443.488
58.7443,182.074,32.9622,121.996,-132.987
31.8552,50.9271,194.04,216.317,3326.47
42.6387,94.5096,88.6228,38.6736,127.428
1.42537,86.1821,194.04,116.593,2735.94
60.5397,195.492,194.04,5.96032,128.316
184.453,35.9507,59.6789,121.996,-1108.66
74.7821,215.568,98.7466,75.2075,-468.808
175.541,207.239,32.9622,147.708,-1611.68
180.747,33.3293,17.7573,56.1052,-478.419
113.863,183.828,93.7169,56.1052,-1206.04
37.9493,50.3163,143.895,147.708,2031.68
116.097,187.338,32.9622,38.6736,-1158.85
81.9262,68.3716,124.793,91.1813,411.58
6.39922,136.768,103.763,63.0577,1005.95
47.0849,174.174,194.04,133.724,1733.42
109.805,133.004,43.6804,63.0577,-1133.08
187.578,39.0471,88.6228,91.1813,-1228.34
58.2813,213.135,72.3308,140.321,224.914
201.405,35.1448,124.793,56.1052,-1359.24
205.553,83.2953,17.7573,38.6736,-600.11
113.752,58.6981,83.4073,111.377,-213.103
1.45634,172.735,72.3308,48.1783,487.938
28.4098,83.9409,113.966,116.593,1458.45
146.34,66.6243,83.4073,75.2075,-1062.75
142.53,39.4151,59.6789,106.283,-732.177
46.6995,206.743,143.895,80.734,578.724
140.433,169.178,113.966,167.038,-288.604
133.392,99.9815,43.6804,91.1813,-1093.52
190.095,42.2588,136.942,216.317,154.457
185.785,71.6964,17.7573,106.283,-841.627
97.6915,78.6668,17.7573,167.038,94.5734
213.843,112.643,161.326,26.2104,-1840.77
68.1298,165.136,93.7169,86.034,-89.3697
19.0951,205.029,32.9622,111.377,279.566
92.8118,91.4888,161.326,133.724,913.942
84.7552,92.2807,194.04,38.6736,432.417
108.537,82.7398,78.0043,111.377,-268.682
159.287,12.5001,83.4073,133.724,-442.334
13.8472,106.493,52.2917,106.283,910.524
90.3808,30.0804,43.6804,156.32,439.626
91.2977,33.0864,143.895,101.253,675.779
15.1913,127.536,113.966,26.2104,618.175
19.788,132.368,173.79,48.1783,1334.02
53.5662,170.828,43.6804,101.253,-158.62
76.2988,100.535,161.326,96.2365,800.109
91.7261,73.2865,119.266,121.996,468.4
104.081,51.2754,52.2917,91.1813,-436.671
17.5082,8.80442,88.6228,5.96032,595.465
164.149,126.582,173.79,69.3594,-1029.52
35.9969,3.12925,17.7573,127.669,866.763
190.004,22.64,88.6228,182.243,-396.451
75.5232,85.2643,103.763,80.734,144.5
98.9169,59.3501,161.326,56.1052,156.411
97.9428,180.168,136.942,216.317,1048.95
1.73761,125.947,83.4073,26.2104,561.115
92.686,147.879,143.895,140.321,582.293
99.6452,147.737,103.763,38.6736,-960.19
76.3442,213.512,98.7466,63.0577,-610.202
111.83,90.5623,161.326,121.996,458.031
74.1274,62.9488,59.6789,26.2104,-669.401
82.5309,33.3744,103.763,80.734,225.92
32.7271,165.91,173.79,106.283,1548
132.738,160.611,216.317,56.1052,-307.495
62.7684,110.82,113.966,86.034,426.889
121.926,81.5069,66.2755,216.317,527.834
31.7702,141.718,151.822,127.669,1656.17
215.286,49.6767,78.0043,106.283,-1241.67
148.932,10.1502,108.819,75.2075,-720.666
113.414,21.7382,52.2917,140.321,42.2118
191.682,16.8574,124.793,182.243,-179.795
35.6856,197.627,119.266,140.321,1163.02
97.0847,80.2784,103.763,48.1783,-549.221
156.204,53.4795,130.641,5.96032,-1278.96
172.872,46.6015,32.9622,56.1052,-657.764
134.044,201.873,88.6228,106.283,-1089.54
191.794,167.382,93.7169,69.3594,-1690.96
114.585,176.873,32.9622,216.317,49.2623
198.684,79.3328,43.6804,38.6736,-798.203
55.5531,147.413,98.7466,121.996,617.815
168.458,78.1474,83.4073,69.3594,-1254.15
24.1886,97.2119,124.793,48.1783,905.466
121.435,73.3811,66.2755,101.253,-583.427
179.673,211.067,103.763,56.1052,-1894.84
98.8309,132.945,103.763,182.243,549.324
89.9188,77.1189,151.822,182.243,1413.63
39.6035,76.7989,216.317,91.1813,2054.93
125.864,77.3894,66.2755,116.593,-508.071
60.3371,44.5529,194.04,38.6736,1062.85
85.4967,185.699,130.641,111.377,138.442
105.09,85.1719,130.641,111.377,187.871
64.8842,84.5121,130.641,133.724,1137.69
86.1723,40.1141,113.966,80.734,235.441
48.1978,216.453,173.79,96.2365,966.887
196.708,82.3436,124.793,26.2104,-1423.42
154.489,83.5728,124.793,5.96032,-1351.73
171.061,200.186,161.326,111.377,-1113.86
32.8342,13.8038,130.641,156.32,2223.37
81.8058,214.315,52.2917,5.96032,-1294.72
156.145,152.389,17.7573,75.2075,-1039.81
131.317,152.934,151.822,26.2104,-1195.12
24.4382,168.252,216.317,63.0577,1680.85
50.6469,148.926,93.7169,216.317,1592.99
178.718,7.1182,113.966,140.321,-443.525
124.686,33.4578,78.0043,216.317,751.761
137.972,39.5707,83.4073,101.253,-576.917
92.2036,68.9095,151.822,26.2104,-154.982
24.4077,90.2897,52.2917,63.0577,352.996
50.7405,203.338,43.6804,63.0577,-631.062
151.24,167.669,173.79,38.6736,-1268.36
102.076,214.541,72.3308,106.283,-790.419
98.3305,186.235,108.819,86.034,-566.361
151.622,72.8215,59.6789,116.593,-889.988
36.9484,155.069,52.2917,5.96032,-702.827
11.8926,21.4661,83.4073,63.0577,1164.72
124.449,172.043,113.966,26.2104,-1484.56
131.603,179.481,17.7573,56.1052,-1072.85
82.4966,106.782,32.9622,56.1052,-823.254
16.3942,164.526,93.7169,63.0577,614.544
94.8173,162.686,151.822,96.2365,123.129
186.355,112.914,72.3308,156.32,-1063.45
139.947,33.5657,88.6228,167.038,108.587
80.0286,74.4547,130.641,111.377,681.846
56.8517,55.1463,119.266,182.243,1771.17
100.454,71.5031,59.6789,91.1813,-422.483
3.93648,192.445,17.7573,80.734,144.277
159.703,50.192,59.6789,91.1813,-1041.16
204.824,211.333,98.7466,167.038,-1450.02
30.6709,110.398,32.9622,63.0577,-33.4693
79.0387,147.038,103.763,111.377,140.56
29.1418,17.5677,78.0043,80.734,992.56
40.1194,68.2245,124.793,182.243,2075.3
43.0317,189.497,43.6804,63.0577,-465.176
152.092,169.12,151.822,56.1052,-1333.79
4.55168,116.146,113.966,91.1813,1504.96
10.4229,58.0195,130.641,56.1052,1447.77
132.158,182.66,130.641,75.2075,-1044.93
135.828,20.7091,72.3308,63.0577,-913.625
144.412,208.676,194.04,216.317,669.447
23.645,75.0489,78.0043,48.1783,536.02
135.836,158.596,124.793,75.2075,-1035.26
101.926,72.4011,103.763,111.377,27.1348
29.3657,91.3651,113.966,127.669,1522.31
8.94503,175.186,88.6228,147.708,1501.56
179.763,206.614,93.7169,38.6736,-1721.41
12.28,23.2849,113.966,63.0577,1456.06
39.1095,21.0811,98.7466,156.32,1762.37
110.442,203.963,143.895,133.724,-27.6217
198.649,144.491,72.3308,56.1052,-1366.99
112.199,4.877,43.6804,80.734,-520.877
77.1711,5.86846,136.942,26.2104,218.974
190.021,99.5907,108.819,216.317,-242.575
192.873,74.7947,98.7466,140.321,-1003.71
86.2853,202.529,216.317,140.321,1203.13
129.175,174.744,66.2755,127.669,-833.078
23.1258,28.0457,59.6789,86.034,928.683
148.02,88.1864,59.6789,106.283,-1004.12
43.1855,170.285,59.6789,216.317,1301.48
131.842,86.932,161.326,140.321,295.585
8.38677,123.438,17.7573,127.669,809.551
23.0372,58.8791,103.763,75.2075,1139.52
63.6834,83.5961,72.3308,26.2104,-495.274
51.8201,120.226,124.793,140.321,1237.47
81.5115,43.2524,124.793,86.034,468.048
116.385,48.3903,216.317,111.377,988.451
27.6981,57.2471,173.79,121.996,2230.3
174.015,157.164,173.79,56.1052,-1461.07
37.0322,44.615,119.266,167.038,2018
1.72916,201.04,103.763,86.034,1062.69
216.577,54.1231,161.326,127.669,-1003.92
121.53,154.294,194.04,63.0577,-233.746
103.729,2.71281,78.0043,182.243,827.389
77.3152,40.8507,43.6804,111.377,130.039
44.4331,89.9506,194.04,216.317,2943.97
194.896,214.164,151.822,63.0577,-2043.69
139.766,23.0673,78.0043,69.3594,-887.374
136.73,207.311,113.966,101.253,-1047.13
4.77885,28.1829,113.966,111.377,2054.68
208.008,118.795,151.822,167.038,-805.984
215.46,155.27,173.79,86.034,-1734.44
112.527,87.2843,161.326,26.2104,-499.256
185.152,71.2672,78.0043,75.2075,-1203.55
147.669,36.2832,136.942,127.669,-114.146
67.2288,212.497,59.6789,69.3594,-739.523
158.19,12.1016,66.2755,182.243,-42.9837
17.1208,7.05526,78.0043,167.038,2114.03
207.099,26.5744,98.7466,96.2365,-1278.79
21.0164,163.347,66.2755,26.2104,-106.824
138.099,0.0291523,103.763,127.669,-34.2311
135.461,140.13,72.3308,86.034,-1162.64
60.2584,24.5399,78.0043,75.2075,349.307
126.37,126.838,124.793,5.96032,-1468.18
124.729,96.8638,161.326,216.317,1143.86
140.705,184.849,72.3308,167.038,-604.909
126.622,14.7247,161.326,106.283,338.002
149.091,67.8744,98.7466,167.038,-95.9102
160.353,132.382,216.317,38.6736,-865.973
32.884,199.156,59.6789,91.1813,120.066
65.8924,103.254,216.317,167.038,2234.47
17.4257,141.415,66.2755,140.321,1186.64
76.5799,51.468,151.822,133.724,1271.15
45.6628,142.947,72.3308,147.708,806.673
49.476,215.764,98.7466,26.2104,-504.055
156.003,149.159,78.0043,26.2104,-1315.16
43.1672,79.3047,119.266,156.32,1661.63
34.2957,56.1394,72.3308,75.2075,633.502
216.009,52.3881,43.6804,96.2365,-928.724
13.7982,150.079,108.819,101.253,1252.04
74.1298,102.279,151.822,48.1783,256.55
173.618,212.114,119.266,121.996,-1343.55
65.0846,197.628,113.966,5.96032,-762.772
55.5603,51.1312,113.966,75.2075,687.124
18.7341,214.424,59.6789,91.1813,313.692
107.287,111.93,98.7466,48.1783,-875.467
42.261,40.3466,52.2917,63.0577,231.409
97.0921,204.421,173.79,69.3594,-133.852
145.07,202.505,130.641,101.253,-1044.63
167.275,161.476,83.4073,216.317,-324.142
85.9892,0.910635,119.266,86.034,501.552
82.2162,168.799,108.819,48.1783,-585.117
107.432,170.856,136.942,106.283,-184.949
6.95436,136.012,43.6804,106.283,830.408
167.175,213.595,88.6228,5.96032,-1572.69
36.1114,192.393,78.0043,216.317,1523.64
10.567,93.175,52.2917,106.283,1022.84
156.332,30.2894,108.819,86.034,-796.548
190.842,5.62461,216.317,96.2365,-332.117
193.655,193.801,119.266,106.283,-1707.95
37.5842,206.837,66.2755,91.1813,70.7057
77.9753,68.3676,161.326,116.593,1102.16
141.195,170.068,59.6789,5.96032,-1166.43
136.482,170.079,32.9622,101.253,-1348.58
151.121,125.673,173.79,182.243,337.451
26.6649,52.2651,108.819,140.321,1802.37
194.317,43.6477,17.7573,127.669,-817.548
8.43296,31.6938,113.966,133.724,2198.34
51.9196,56.0013,136.942,80.734,1018.2
75.3729,163.194,88.6228,156.32,439.937
199.383,118.637,119.266,156.32,-987.12
109.02,171.56,119.266,63.0577,-825.367
54.5808,80.7921,113.966,48.1783,315.82
129.584,99.1235,103.763,86.034,-727.742
184.417,82.9578,72.3308,133.724,-1142.44
120.012,26.1093,66.2755,26.2104,-733.978
148.032,65.5237,66.2755,147.708,-459.804
16.2657,175.105,173.79,48.1783,1226.48
90.7613,132.16,52.2917,26.2104,-1049.36
72.6273,22.2274,216.317,96.2365,1729.34
36.8001,48.652,108.819,156.32,1794.37
213.5,192.654,59.6789,182.243,-1579.11
33.9513,126.977,88.6228,140.321,1170.4
145.079,127.97,119.266,156.32,-264.193
20.7931,99.0841,103.763,127.669,1543.72
139.293,100.362,66.2755,140.321,-550.684
30.524,29.7072,59.6789,111.377,1042.3
200.833,178.936,161.326,63.0577,-1928.87
34.7166,185.587,161.326,133.724,1583.26
79.463,117.199,216.317,167.038,1934.42
176.309,88.6777,66.2755,106.283,-1309.3
172.179,121.781,66.2755,127.669,-1223.29
211.947,142.892,59.6789,80.734,-1357.63
147.384,28.1834,66.2755,116.593,-612.53
195.298,39.1152,161.326,121.996,-702.724
155.239,108.812,108.819,127.669,-678.987
79.4594,56.6808,124.793,147.708,1068.01
59.3891,169.459,17.7573,75.2075,-650.663
27.8046,111.338,151.822,80.734,1379.72
20.3358,8.53787,78.0043,116.593,1545.77
74.3224,85.2214,72.3308,111.377,166.358
9.48315,105.254,108.819,5.96032,556.079
117.469,41.33,32.9622,38.6736,-574.546
134.078,117.206,32.9622,133.724,-810.894
23.5958,115.214,143.895,182.243,2375.8
180.049,15.2661,103.763,140.321,-555.956
133.568,12.0859,88.6228,216.317,776.615
56.5667,39.0236,32.9622,75.2075,1.82043
84.6043,160.164,98.7466,80.734,-368.729
10.3334,72.9752,216.317,156.32,3248.47
65.163,212.593,32.9622,121.996,-344.926
208.209,26.6143,130.641,63.0577,-1400.91
88.9467,14.1768,78.0043,63.0577,-203.359
95.3812,92.0975,17.7573,63.0577,-759.766
160.444,140.391,43.6804,38.6736,-1050.08
71.0361,186.275,98.7466,75.2075,-284.209
125.6,194.131,78.0043,26.2104,-1501.12
191.847,186.924,143.895,69.3594,-1876.59
136.349,95.6072,108.819,111.377,-524.629
203.495,214.392,194.04,111.377,-1428.48
158.981,73.3969,17.7573,96.2365,-811.595
123.178,77.4897,130.641,69.3594,-527.168
173.156,43.562,130.641,140.321,-411.376
160.866,67.0475,194.04,38.6736,-836.64
48.557,178.06,194.04,182.243,2176.56
84.366,61.7772,17.7573,127.669,-44.9971
63.5189,138.517,136.942,111.377,785.789
175.008,136.382,83.4073,111.377,-1381.42
127.167,67.7649,216.317,63.0577,233.68
73.506,34.9878,103.763,140.321,977.786
116.454,116.534,161.326,216.317,1214.13
212.815,193.204,136.942,38.6736,-2015.61
33.8559,41.4162,216.317,216.317,3551.28
150.408,79.4125,136.942,216.317,561.462
30.8663,140.344,119.266,75.2075,827.766
45.3322,11.1131,161.326,26.2104,1014.94
137.926,123.26,136.942,96.2365,-639.981
198.387,90.2307,130.641,56.1052,-1628.14
44.1068,31.7732,103.763,75.2075,868.694
208.746,146.633,173.79,63.0577,-1835.66
43.8715,199.61,216.317,127.669,1851.74
156.778,152.632,52.2917,91.1813,-1390.93
200.361,64.1635,113.966,48.1783,-1353.45
24.552,128.594,113.966,156.32,1746.54
148.118,213.818,151.822,63.0577,-1372.6
122.749,25.7564,108.819,111.377,-54.8288
150.875,114.982,161.326,48.1783,-1080.63
126.192,168.501,108.819,140.321,-384.568
77.596,203.716,124.793,147.708,513.417
82.5671,207.907,43.6804,91.1813,-813.673
198.378,157.209,136.942,106.283,-1521.65
74.6163,33.0933,52.2917,167.038,807.127
97.0416,6.01504,52.2917,106.283,-6.06134
120.857,129.335,161.326,26.2104,-817.404
142.33,156.789,66.2755,167.038,-551.752
89.8971,145.852,113.966,48.1783,-580.113
1.1677,95.5507,103.763,116.593,1800.34
162.975,148.026,108.819,101.253,-1208.31
173.997,72.369,161.326,86.034,-897.132
27.106,87.2289,43.6804,80.734,407.321
84.6412,129.449,17.7573,96.2365,-633.865
145.369,9.86923,32.9622,111.377,-748.478
168.455,26.7307,88.6228,216.317,229.616
103.883,199.611,83.4073,63.0577,-1121.79
201.876,138.766,66.2755,63.0577,-1322.99
107.919,107.807,124.793,116.593,40.0818
169.713,122.616,161.326,86.034,-1038.15
166.142,209.95,143.895,5.96032,-2011.54
47.225,141.333,194.04,56.1052,1086.07
39.8052,211.815,93.7169,86.034,233.758
158.931,95.6818,88.6228,48.1783,-1280
22.3071,156.916,130.641,127.669,1553.91
185.758,62.9812,88.6228,182.243,-498.379
97.889,144.219,216.317,63.0577,454.87
192.867,193.263,17.7573,111.377,-1347.87
193.765,81.7007,108.819,147.708,-909.512
195.516,14.2553,161.326,75.2075,-1074.22
27.5399,2.7684,43.6804,133.724,1267.26
14.3229,72.1683,93.7169,156.32,1953.88
46.2031,108.705,108.819,80.734,629.052
102.739,72.9384,88.6228,38.6736,-811.634
135.02,115.911,59.6789,56.1052,-1161.65
143.761,116.312,103.763,63.0577,-1224.75
27.8573,128.777,108.819,147.708,1548.73
83.576,21.4851,216.317,140.321,1976.08
201.843,10.0186,32.9622,147.708,-890.371
104.78,88.7215,194.04,5.96032,-240.933
122.351,66.075,119.266,182.243,560.805
120.145,96.619,119.266,127.669,-76.2215
88.9839,205.53,78.0043,86.034,-739.527
146.219,197.695,119.266,127.669,-845.561
205.649,175.971,151.822,140.321,-1268.82
170.355,55.6008,66.2755,127.669,-933.025
157.236,38.7389,88.6228,111.377,-710.75
86.6052,154.492,88.6228,140.321,112.578
20.3007,69.5866,119.266,86.034,1409.24
145.438,95.2985,113.966,127.669,-456.844
167.179,55.2603,17.7573,216.317,-291.824
68.9884,57.5671,216.317,156.32,2254.31
15.7565,79.2321,124.793,111.377,1761.15
199.675,38.0907,124.793,127.669,-922.37
67.972,116.983,59.6789,56.1052,-500.416
178.771,24.1105,108.819,156.32,-383.13
52.3049,20.8459,88.6228,91.1813,773.169
148.004,39.2427,108.819,86.034,-715.78
55.8891,151.354,93.7169,63.0577,-43.6729
178.77,3.86816,119.266,216.317,360.519
128.055,9.40946,113.966,86.034,-286.268
63.6868,140.395,143.895,121.996,950.963
72.4378,91.4706,151.822,69.3594,542.048
71.0068,127.665,108.819,133.724,636.651
194.754,6.08294,161.326,91.1813,-871.119
91.3368,39.8874,52.2917,116.593,41.4122
59.3935,27.166,83.4073,48.1783,138.109
